numDataPointsSeen estimatedNumClusters distanceCutoff numCentroids
107 320 0.007396 108
108 320 0.007396 109
109 320 0.007396 110
110 320 0.007396 111
111 320 0.007396 112
112 320 0.007396 113
113 320 0.007396 114
114 320 0.007396 115
115 320 0.007396 116
116 320 0.007396 117
117 320 0.007396 118
118 320 0.007396 119
119 320 0.007396 120
120 320 0.007396 121
121 320 0.007396 122
122 320 0.007396 123
123 320 0.007396 124
124 320 0.007396 125
125 320 0.007396 126
126 320 0.007396 127
127 320 0.007396 128
128 320 0.007396 129
129 320 0.007396 130
130 320 0.007396 131
131 320 0.007396 132
132 320 0.007396 133
133 320 0.007396 134
134 320 0.007396 135
135 320 0.007396 136
136 320 0.007396 137
137 320 0.007396 138
138 320 0.007396 139
139 320 0.007396 140
140 320 0.007396 141
141 320 0.007396 142
142 320 0.007396 143
143 320 0.007396 144
144 320 0.007396 145
145 320 0.007396 146
146 320 0.007396 147
147 320 0.007396 148
148 320 0.007396 149
149 320 0.007396 150
150 320 0.007396 151
151 320 0.007396 152
152 320 0.007396 153
153 320 0.007396 154
154 320 0.007396 155
155 320 0.007396 156
156 320 0.007396 157
157 320 0.007396 158
158 320 0.007396 159
159 320 0.007396 160
160 320 0.007396 161
161 320 0.007396 162
162 320 0.007396 163
163 320 0.007396 164
164 320 0.007396 165
165 320 0.007396 166
166 320 0.007396 167
167 320 0.007396 168
168 320 0.007396 169
169 320 0.007396 170
170 320 0.007396 171
171 320 0.007396 172
172 320 0.007396 173
173 320 0.007396 174
174 320 0.007396 175
175 320 0.007396 176
176 320 0.007396 177
177 320 0.007396 178
178 320 0.007396 179
179 320 0.007396 180
180 320 0.007396 181
181 320 0.007396 182
182 320 0.007396 183
183 320 0.007396 184
184 320 0.007396 185
185 320 0.007396 186
186 320 0.007396 187
187 320 0.007396 188
188 320 0.007396 189
189 320 0.007396 190
190 320 0.007396 191
191 320 0.007396 192
192 320 0.007396 193
193 320 0.007396 194
194 320 0.007396 195
195 320 0.007396 196
196 320 0.007396 197
197 320 0.007396 198
198 320 0.007396 199
199 320 0.007396 200
200 320 0.007396 201
201 320 0.007396 202
202 320 0.007396 203
203 320 0.007396 204
204 320 0.007396 205
205 320 0.007396 206
206 320 0.007396 207
207 320 0.007396 208
208 320 0.007396 209
209 320 0.007396 210
210 320 0.007396 211
211 320 0.007396 212
212 320 0.007396 213
213 320 0.007396 214
214 320 0.007396 215
215 320 0.007396 216
216 320 0.007396 217
217 320 0.007396 218
218 320 0.007396 219
219 320 0.007396 220
220 320 0.007396 221
221 320 0.007396 222
222 320 0.007396 223
223 320 0.007396 224
224 320 0.007396 225
225 320 0.007396 226
226 320 0.007396 227
227 320 0.007396 228
228 320 0.007396 229
229 320 0.007396 230
230 320 0.007396 231
231 320 0.007396 232
232 320 0.007396 233
233 320 0.007396 234
234 320 0.007396 235
235 320 0.007396 236
236 320 0.007396 237
237 320 0.007396 238
238 320 0.007396 239
239 320 0.007396 240
240 320 0.007396 241
241 320 0.007396 242
242 320 0.007396 243
243 320 0.007396 244
244 320 0.007396 245
245 320 0.007396 246
246 320 0.007396 247
247 320 0.007396 248
248 320 0.007396 249
249 320 0.007396 250
250 320 0.007396 251
251 320 0.007396 252
252 320 0.007396 253
253 320 0.007396 254
254 320 0.007396 255
255 320 0.007396 256
256 320 0.007396 257
257 320 0.007396 258
258 320 0.007396 259
259 320 0.007396 260
260 320 0.007396 261
261 320 0.007396 262
262 320 0.007396 263
263 320 0.007396 264
264 320 0.007396 265
265 320 0.007396 266
266 320 0.007396 267
267 320 0.007396 268
268 320 0.007396 269
269 320 0.007396 270
270 320 0.007396 271
271 320 0.007396 272
272 320 0.007396 273
273 320 0.007396 274
274 320 0.007396 275
275 320 0.007396 276
276 320 0.007396 277
277 320 0.007396 278
278 320 0.007396 279
279 320 0.007396 280
280 320 0.007396 281
281 320 0.007396 282
282 320 0.007396 283
283 320 0.007396 284
284 320 0.007396 285
285 320 0.007396 286
286 320 0.007396 287
287 320 0.007396 288
288 320 0.007396 289
289 320 0.007396 290
290 320 0.007396 291
291 320 0.007396 292
292 320 0.007396 293
293 320 0.007396 294
294 320 0.007396 295
295 320 0.007396 296
296 320 0.007396 297
297 320 0.007396 298
298 320 0.007396 299
299 320 0.007396 300
300 320 0.007396 301
301 320 0.007396 302
302 320 0.007396 303
303 320 0.007396 304
304 320 0.007396 305
305 320 0.007396 306
306 320 0.007396 307
307 320 0.007396 308
308 320 0.007396 309
309 320 0.007396 310
310 320 0.007396 311
311 320 0.007396 312
312 320 0.007396 313
313 320 0.007396 314
314 320 0.007396 315
315 320 0.007396 316
316 320 0.007396 317
317 320 0.007396 318
318 320 0.007396 319
319 320 0.007396 320
320 320 0.007396 321
1 320 0.007396 2
2 320 0.007396 3
3 320 0.007396 4
4 320 0.007396 5
5 320 0.007396 6
6 320 0.007396 7
7 320 0.007396 8
8 320 0.007396 9
9 320 0.007396 10
10 320 0.007396 11
11 320 0.007396 12
12 320 0.007396 13
13 320 0.007396 14
14 320 0.007396 15
15 320 0.007396 16
16 320 0.007396 17
17 320 0.007396 18
18 320 0.007396 19
19 320 0.007396 20
20 320 0.007396 21
21 320 0.007396 22
22 320 0.007396 23
23 320 0.007396 24
24 320 0.007396 25
25 320 0.007396 26
26 320 0.007396 27
27 320 0.007396 28
28 320 0.007396 29
29 320 0.007396 30
30 320 0.007396 31
31 320 0.007396 32
32 320 0.007396 33
33 320 0.007396 34
34 320 0.007396 35
35 320 0.007396 36
36 320 0.007396 37
37 320 0.007396 38
38 320 0.007396 39
39 320 0.007396 40
40 320 0.007396 41
41 320 0.007396 42
42 320 0.007396 43
43 320 0.007396 44
44 320 0.007396 45
45 320 0.007396 46
46 320 0.007396 47
47 320 0.007396 48
48 320 0.007396 49
49 320 0.007396 50
50 320 0.007396 51
51 320 0.007396 52
52 320 0.007396 53
53 320 0.007396 54
54 320 0.007396 55
55 320 0.007396 56
56 320 0.007396 57
57 320 0.007396 58
58 320 0.007396 59
59 320 0.007396 60
60 320 0.007396 61
61 320 0.007396 62
62 320 0.007396 63
63 320 0.007396 64
64 320 0.007396 65
65 320 0.007396 66
66 320 0.007396 67
67 320 0.007396 68
68 320 0.007396 69
69 320 0.007396 70
70 320 0.007396 71
71 320 0.007396 72
72 320 0.007396 73
73 320 0.007396 74
74 320 0.007396 75
75 320 0.007396 76
76 320 0.007396 77
77 320 0.007396 78
78 320 0.007396 79
79 320 0.007396 80
80 320 0.007396 81
81 320 0.007396 82
82 320 0.007396 83
83 320 0.007396 84
84 320 0.007396 85
85 320 0.007396 86
86 320 0.007396 87
87 320 0.007396 88
88 320 0.007396 89
89 320 0.007396 90
90 320 0.007396 91
91 320 0.007396 92
92 320 0.007396 93
93 320 0.007396 94
94 320 0.007396 95
95 320 0.007396 96
96 320 0.007396 97
97 320 0.007396 98
98 320 0.007396 99
99 320 0.007396 100
100 320 0.007396 101
101 320 0.007396 102
102 320 0.007396 103
103 320 0.007396 104
104 320 0.007396 105
105 320 0.007396 106
106 320 0.007396 107
107 320 0.007396 108
108 320 0.007396 109
109 320 0.007396 110
110 320 0.007396 111
111 320 0.007396 112
112 320 0.007396 113
113 320 0.007396 114
114 320 0.007396 115
115 320 0.007396 116
116 320 0.007396 117
117 320 0.007396 118
118 320 0.007396 119
119 320 0.007396 120
120 320 0.007396 121
121 320 0.007396 122
122 320 0.007396 123
123 320 0.007396 124
124 320 0.007396 125
125 320 0.007396 126
126 320 0.007396 127
127 320 0.007396 128
128 320 0.007396 129
129 320 0.007396 130
130 320 0.007396 131
131 320 0.007396 132
132 320 0.007396 133
133 320 0.007396 134
134 320 0.007396 135
135 320 0.007396 136
136 320 0.007396 137
137 320 0.007396 138
138 320 0.007396 139
139 320 0.007396 140
140 320 0.007396 141
141 320 0.007396 142
142 320 0.007396 143
143 320 0.007396 144
144 320 0.007396 145
145 320 0.007396 146
146 320 0.007396 147
147 320 0.007396 148
148 320 0.007396 149
149 320 0.007396 150
150 320 0.007396 151
151 320 0.007396 152
152 320 0.007396 153
153 320 0.007396 154
154 320 0.007396 155
155 320 0.007396 156
156 320 0.007396 157
157 320 0.007396 158
158 320 0.007396 159
159 320 0.007396 160
160 320 0.007396 161
161 320 0.007396 162
162 320 0.007396 163
163 320 0.007396 164
164 320 0.007396 165
165 320 0.007396 166
166 320 0.007396 167
167 320 0.007396 168
168 320 0.007396 169
169 320 0.007396 170
170 320 0.007396 171
171 320 0.007396 172
172 320 0.007396 173
173 320 0.007396 174
174 320 0.007396 175
175 320 0.007396 176
176 320 0.007396 177
177 320 0.007396 178
178 320 0.007396 179
179 320 0.007396 180
180 320 0.007396 181
181 320 0.007396 182
182 320 0.007396 183
183 320 0.007396 184
184 320 0.007396 185
185 320 0.007396 186
186 320 0.007396 187
187 320 0.007396 188
188 320 0.007396 189
189 320 0.007396 190
190 320 0.007396 191
191 320 0.007396 192
192 320 0.007396 193
193 320 0.007396 194
194 320 0.007396 195
195 320 0.007396 196
196 320 0.007396 197
197 320 0.007396 198
198 320 0.007396 199
199 320 0.007396 200
200 320 0.007396 201
201 320 0.007396 202
202 320 0.007396 203
203 320 0.007396 204
204 320 0.007396 205
205 320 0.007396 206
206 320 0.007396 207
207 320 0.007396 208
208 320 0.007396 209
209 320 0.007396 210
210 320 0.007396 211
211 320 0.007396 212
212 320 0.007396 213
213 320 0.007396 214
214 320 0.007396 215
215 320 0.007396 216
216 320 0.007396 217
217 320 0.007396 218
218 320 0.007396 219
219 320 0.007396 220
220 320 0.007396 221
221 320 0.007396 222
222 320 0.007396 223
223 320 0.007396 224
224 320 0.007396 225
225 320 0.007396 226
226 320 0.007396 227
227 320 0.007396 228
228 320 0.007396 229
229 320 0.007396 230
230 320 0.007396 231
231 320 0.007396 232
232 320 0.007396 233
233 320 0.007396 234
234 320 0.007396 235
235 320 0.007396 236
236 320 0.007396 237
237 320 0.007396 238
238 320 0.007396 239
239 320 0.007396 240
240 320 0.007396 241
241 320 0.007396 242
242 320 0.007396 243
243 320 0.007396 244
244 320 0.007396 245
245 320 0.007396 246
246 320 0.007396 247
247 320 0.007396 248
248 320 0.007396 249
249 320 0.007396 250
250 320 0.007396 251
251 320 0.007396 252
252 320 0.007396 253
253 320 0.007396 254
254 320 0.007396 255
255 320 0.007396 256
256 320 0.007396 257
257 320 0.007396 258
258 320 0.007396 259
259 320 0.007396 260
260 320 0.007396 261
261 320 0.007396 262
262 320 0.007396 263
263 320 0.007396 264
264 320 0.007396 265
265 320 0.007396 266
266 320 0.007396 267
267 320 0.007396 268
268 320 0.007396 269
269 320 0.007396 270
270 320 0.007396 271
271 320 0.007396 272
272 320 0.007396 273
273 320 0.007396 274
274 320 0.007396 275
275 320 0.007396 276
276 320 0.007396 277
277 320 0.007396 278
278 320 0.007396 279
279 320 0.007396 280
280 320 0.007396 281
281 320 0.007396 282
282 320 0.007396 283
283 320 0.007396 284
284 320 0.007396 285
285 320 0.007396 286
286 320 0.007396 287
287 320 0.007396 288
288 320 0.007396 289
289 320 0.007396 290
290 320 0.007396 291
291 320 0.007396 292
292 320 0.007396 293
293 320 0.007396 294
294 320 0.007396 295
295 320 0.007396 296
296 320 0.007396 297
297 320 0.007396 298
298 320 0.007396 299
299 320 0.007396 300
300 320 0.007396 301
301 320 0.007396 302
302 320 0.007396 303
303 320 0.007396 304
304 320 0.007396 305
305 320 0.007396 306
306 320 0.007396 307
307 320 0.007396 308
308 320 0.007396 309
309 320 0.007396 310
310 320 0.007396 311
311 320 0.007396 312
312 320 0.007396 313
313 320 0.007396 314
314 320 0.007396 315
315 320 0.007396 316
316 320 0.007396 317
317 320 0.007396 318
318 320 0.007396 319
319 320 0.007396 320
320 320 0.007396 321
321 320 0.009614 322
1 320 0.009614 2
2 320 0.009614 3
3 320 0.009614 4
4 320 0.009614 5
5 320 0.009614 6
6 320 0.009614 7
7 320 0.009614 8
8 320 0.009614 9
9 320 0.009614 10
10 320 0.009614 11
11 320 0.009614 12
12 320 0.009614 13
13 320 0.009614 14
14 320 0.009614 15
15 320 0.009614 16
16 320 0.009614 17
17 320 0.009614 18
18 320 0.009614 19
19 320 0.009614 20
20 320 0.009614 21
21 320 0.009614 22
22 320 0.009614 23
23 320 0.009614 24
24 320 0.009614 25
25 320 0.009614 26
26 320 0.009614 27
27 320 0.009614 28
28 320 0.009614 29
29 320 0.009614 30
30 320 0.009614 31
31 320 0.009614 32
32 320 0.009614 33
33 320 0.009614 34
34 320 0.009614 35
35 320 0.009614 36
36 320 0.009614 37
37 320 0.009614 38
38 320 0.009614 39
39 320 0.009614 40
40 320 0.009614 41
41 320 0.009614 42
42 320 0.009614 43
43 320 0.009614 44
44 320 0.009614 45
45 320 0.009614 46
46 320 0.009614 47
47 320 0.009614 48
48 320 0.009614 49
49 320 0.009614 50
50 320 0.009614 51
51 320 0.009614 52
52 320 0.009614 53
53 320 0.009614 54
54 320 0.009614 55
55 320 0.009614 56
56 320 0.009614 57
57 320 0.009614 58
58 320 0.009614 59
59 320 0.009614 60
60 320 0.009614 61
61 320 0.009614 62
62 320 0.009614 63
63 320 0.009614 64
64 320 0.009614 65
65 320 0.009614 66
66 320 0.009614 67
67 320 0.009614 68
68 320 0.009614 69
69 320 0.009614 70
70 320 0.009614 71
71 320 0.009614 72
72 320 0.009614 73
73 320 0.009614 74
74 320 0.009614 75
75 320 0.009614 76
76 320 0.009614 77
77 320 0.009614 78
78 320 0.009614 79
79 320 0.009614 80
80 320 0.009614 81
81 320 0.009614 82
82 320 0.009614 83
83 320 0.009614 84
84 320 0.009614 85
85 320 0.009614 86
86 320 0.009614 87
87 320 0.009614 88
88 320 0.009614 89
89 320 0.009614 90
90 320 0.009614 91
91 320 0.009614 92
92 320 0.009614 93
93 320 0.009614 94
94 320 0.009614 95
95 320 0.009614 96
96 320 0.009614 97
97 320 0.009614 98
98 320 0.009614 99
99 320 0.009614 100
100 320 0.009614 101
101 320 0.009614 102
102 320 0.009614 103
103 320 0.009614 104
104 320 0.009614 105
105 320 0.009614 106
106 320 0.009614 107
107 320 0.009614 108
108 320 0.009614 109
109 320 0.009614 110
110 320 0.009614 111
111 320 0.009614 112
112 320 0.009614 113
113 320 0.009614 114
114 320 0.009614 115
115 320 0.009614 116
116 320 0.009614 117
117 320 0.009614 118
118 320 0.009614 119
119 320 0.009614 120
120 320 0.009614 121
121 320 0.009614 122
122 320 0.009614 123
123 320 0.009614 124
124 320 0.009614 125
125 320 0.009614 126
126 320 0.009614 127
127 320 0.009614 128
128 320 0.009614 129
129 320 0.009614 130
130 320 0.009614 131
131 320 0.009614 132
132 320 0.009614 133
133 320 0.009614 134
134 320 0.009614 135
135 320 0.009614 136
136 320 0.009614 137
137 320 0.009614 138
138 320 0.009614 139
139 320 0.009614 140
140 320 0.009614 141
141 320 0.009614 142
142 320 0.009614 143
143 320 0.009614 143
144 320 0.009614 144
145 320 0.009614 145
146 320 0.009614 146
147 320 0.009614 147
148 320 0.009614 148
149 320 0.009614 149
150 320 0.009614 150
151 320 0.009614 151
152 320 0.009614 152
153 320 0.009614 153
154 320 0.009614 154
155 320 0.009614 155
156 320 0.009614 156
157 320 0.009614 157
158 320 0.009614 158
159 320 0.009614 159
160 320 0.009614 160
161 320 0.009614 161
162 320 0.009614 162
163 320 0.009614 163
164 320 0.009614 164
165 320 0.009614 165
166 320 0.009614 166
167 320 0.009614 167
168 320 0.009614 168
169 320 0.009614 169
170 320 0.009614 170
171 320 0.009614 171
172 320 0.009614 172
173 320 0.009614 173
174 320 0.009614 174
175 320 0.009614 175
176 320 0.009614 176
177 320 0.009614 177
178 320 0.009614 178
179 320 0.009614 179
180 320 0.009614 180
181 320 0.009614 181
182 320 0.009614 182
183 320 0.009614 183
184 320 0.009614 184
185 320 0.009614 185
186 320 0.009614 186
187 320 0.009614 187
188 320 0.009614 188
189 320 0.009614 189
190 320 0.009614 190
191 320 0.009614 191
192 320 0.009614 192
193 320 0.009614 193
194 320 0.009614 194
195 320 0.009614 195
196 320 0.009614 196
197 320 0.009614 197
198 320 0.009614 198
199 320 0.009614 199
200 320 0.009614 200
201 320 0.009614 201
202 320 0.009614 202
203 320 0.009614 203
204 320 0.009614 204
205 320 0.009614 205
206 320 0.009614 206
207 320 0.009614 207
208 320 0.009614 208
209 320 0.009614 209
210 320 0.009614 210
211 320 0.009614 211
212 320 0.009614 212
213 320 0.009614 213
214 320 0.009614 214
215 320 0.009614 215
216 320 0.009614 216
217 320 0.009614 217
218 320 0.009614 218
219 320 0.009614 219
220 320 0.009614 220
221 320 0.009614 221
222 320 0.009614 222
223 320 0.009614 223
224 320 0.009614 224
225 320 0.009614 225
226 320 0.009614 226
227 320 0.009614 227
228 320 0.009614 228
229 320 0.009614 229
230 320 0.009614 230
231 320 0.009614 231
232 320 0.009614 232
233 320 0.009614 233
234 320 0.009614 234
235 320 0.009614 235
236 320 0.009614 236
237 320 0.009614 237
238 320 0.009614 238
239 320 0.009614 239
240 320 0.009614 240
241 320 0.009614 241
242 320 0.009614 242
243 320 0.009614 243
244 320 0.009614 244
245 320 0.009614 245
246 320 0.009614 246
247 320 0.009614 247
248 320 0.009614 248
249 320 0.009614 249
250 320 0.009614 250
251 320 0.009614 251
252 320 0.009614 252
253 320 0.009614 253
254 320 0.009614 254
255 320 0.009614 255
256 320 0.009614 256
257 320 0.009614 257
258 320 0.009614 258
259 320 0.009614 259
260 320 0.009614 260
261 320 0.009614 261
262 320 0.009614 262
263 320 0.009614 263
264 320 0.009614 264
265 320 0.009614 265
266 320 0.009614 266
267 320 0.009614 267
268 320 0.009614 268
269 320 0.009614 269
270 320 0.009614 270
271 320 0.009614 271
272 320 0.009614 272
273 320 0.009614 273
274 320 0.009614 274
275 320 0.009614 275
276 320 0.009614 276
277 320 0.009614 277
278 320 0.009614 278
279 320 0.009614 279
280 320 0.009614 280
281 320 0.009614 281
282 320 0.009614 282
283 320 0.009614 283
284 320 0.009614 284
285 320 0.009614 284
286 320 0.009614 285
287 320 0.009614 286
288 320 0.009614 287
289 320 0.009614 288
290 320 0.009614 289
291 320 0.009614 290
292 320 0.009614 291
293 320 0.009614 292
294 320 0.009614 293
295 320 0.009614 294
296 320 0.009614 295
297 320 0.009614 296
298 320 0.009614 297
299 320 0.009614 298
300 320 0.009614 299
301 320 0.009614 300
302 320 0.009614 301
303 320 0.009614 302
304 320 0.009614 303
305 320 0.009614 304
306 320 0.009614 305
307 320 0.009614 306
308 320 0.009614 307
309 320 0.009614 308
310 320 0.009614 309
311 320 0.009614 310
312 320 0.009614 311
313 320 0.009614 312
314 320 0.009614 313
315 320 0.009614 314
316 320 0.009614 315
317 320 0.009614 316
318 320 0.009614 317
319 320 0.009614 318
320 320 0.009614 319
321 320 0.009614 320
322 320 0.012499 321
1 320 0.012499 2
2 320 0.012499 3
3 320 0.012499 4
4 320 0.012499 5
5 320 0.012499 6
6 320 0.012499 7
7 320 0.012499 8
8 320 0.012499 9
9 320 0.012499 10
10 320 0.012499 11
11 320 0.012499 12
12 320 0.012499 13
13 320 0.012499 14
14 320 0.012499 15
15 320 0.012499 16
16 320 0.012499 17
17 320 0.012499 18
18 320 0.012499 19
19 320 0.012499 20
20 320 0.012499 21
21 320 0.012499 22
22 320 0.012499 23
23 320 0.012499 24
24 320 0.012499 25
25 320 0.012499 26
26 320 0.012499 27
27 320 0.012499 28
28 320 0.012499 29
29 320 0.012499 30
30 320 0.012499 31
31 320 0.012499 32
32 320 0.012499 33
33 320 0.012499 34
34 320 0.012499 35
35 320 0.012499 36
36 320 0.012499 37
37 320 0.012499 38
38 320 0.012499 39
39 320 0.012499 40
40 320 0.012499 41
41 320 0.012499 42
42 320 0.012499 43
43 320 0.012499 44
44 320 0.012499 45
45 320 0.012499 46
46 320 0.012499 47
47 320 0.012499 48
48 320 0.012499 49
49 320 0.012499 50
50 320 0.012499 51
51 320 0.012499 52
52 320 0.012499 53
53 320 0.012499 54
54 320 0.012499 55
55 320 0.012499 56
56 320 0.012499 57
57 320 0.012499 58
58 320 0.012499 59
59 320 0.012499 60
60 320 0.012499 61
61 320 0.012499 62
62 320 0.012499 63
63 320 0.012499 64
64 320 0.012499 65
65 320 0.012499 66
66 320 0.012499 67
67 320 0.012499 68
68 320 0.012499 69
69 320 0.012499 70
70 320 0.012499 71
71 320 0.012499 72
72 320 0.012499 73
73 320 0.012499 74
74 320 0.012499 75
75 320 0.012499 76
76 320 0.012499 77
77 320 0.012499 78
78 320 0.012499 79
79 320 0.012499 80
80 320 0.012499 81
81 320 0.012499 82
82 320 0.012499 83
83 320 0.012499 84
84 320 0.012499 85
85 320 0.012499 86
86 320 0.012499 87
87 320 0.012499 88
88 320 0.012499 89
89 320 0.012499 90
90 320 0.012499 91
91 320 0.012499 92
92 320 0.012499 93
93 320 0.012499 94
94 320 0.012499 95
95 320 0.012499 96
96 320 0.012499 97
97 320 0.012499 98
98 320 0.012499 99
99 320 0.012499 100
100 320 0.012499 101
101 320 0.012499 102
102 320 0.012499 103
103 320 0.012499 104
104 320 0.012499 105
105 320 0.012499 106
106 320 0.012499 107
107 320 0.012499 108
108 320 0.012499 109
109 320 0.012499 110
110 320 0.012499 111
111 320 0.012499 112
112 320 0.012499 113
113 320 0.012499 114
114 320 0.012499 115
115 320 0.012499 116
116 320 0.012499 117
117 320 0.012499 118
118 320 0.012499 119
119 320 0.012499 120
120 320 0.012499 121
121 320 0.012499 122
122 320 0.012499 123
123 320 0.012499 124
124 320 0.012499 125
125 320 0.012499 126
126 320 0.012499 127
127 320 0.012499 128
128 320 0.012499 129
129 320 0.012499 130
130 320 0.012499 130
131 320 0.012499 131
132 320 0.012499 132
133 320 0.012499 133
134 320 0.012499 134
135 320 0.012499 135
136 320 0.012499 136
137 320 0.012499 137
138 320 0.012499 138
139 320 0.012499 139
140 320 0.012499 140
141 320 0.012499 141
142 320 0.012499 142
143 320 0.012499 143
144 320 0.012499 144
145 320 0.012499 145
146 320 0.012499 146
147 320 0.012499 147
148 320 0.012499 148
149 320 0.012499 149
150 320 0.012499 150
151 320 0.012499 151
152 320 0.012499 152
153 320 0.012499 153
154 320 0.012499 154
155 320 0.012499 155
156 320 0.012499 156
157 320 0.012499 157
158 320 0.012499 158
159 320 0.012499 159
160 320 0.012499 160
161 320 0.012499 161
162 320 0.012499 162
163 320 0.012499 163
164 320 0.012499 164
165 320 0.012499 165
166 320 0.012499 166
167 320 0.012499 167
168 320 0.012499 168
169 320 0.012499 169
170 320 0.012499 170
171 320 0.012499 171
172 320 0.012499 172
173 320 0.012499 173
174 320 0.012499 174
175 320 0.012499 175
176 320 0.012499 176
177 320 0.012499 177
178 320 0.012499 178
179 320 0.012499 179
180 320 0.012499 180
181 320 0.012499 181
182 320 0.012499 182
183 320 0.012499 183
184 320 0.012499 184
185 320 0.012499 185
186 320 0.012499 186
187 320 0.012499 187
188 320 0.012499 188
189 320 0.012499 189
190 320 0.012499 190
191 320 0.012499 191
192 320 0.012499 192
193 320 0.012499 193
194 320 0.012499 194
195 320 0.012499 195
196 320 0.012499 196
197 320 0.012499 197
198 320 0.012499 198
199 320 0.012499 199
200 320 0.012499 200
201 320 0.012499 201
202 320 0.012499 202
203 320 0.012499 203
204 320 0.012499 204
205 320 0.012499 205
206 320 0.012499 206
207 320 0.012499 206
208 320 0.012499 207
209 320 0.012499 208
210 320 0.012499 209
211 320 0.012499 210
212 320 0.012499 211
213 320 0.012499 212
214 320 0.012499 213
215 320 0.012499 214
216 320 0.012499 215
217 320 0.012499 216
218 320 0.012499 217
219 320 0.012499 218
220 320 0.012499 219
221 320 0.012499 220
222 320 0.012499 221
223 320 0.012499 222
224 320 0.012499 223
225 320 0.012499 224
226 320 0.012499 225
227 320 0.012499 226
228 320 0.012499 226
229 320 0.012499 227
230 320 0.012499 228
231 320 0.012499 229
232 320 0.012499 230
233 320 0.012499 231
234 320 0.012499 232
235 320 0.012499 233
236 320 0.012499 234
237 320 0.012499 235
238 320 0.012499 236
239 320 0.012499 237
240 320 0.012499 238
241 320 0.012499 239
242 320 0.012499 240
243 320 0.012499 241
244 320 0.012499 242
245 320 0.012499 243
246 320 0.012499 244
247 320 0.012499 245
248 320 0.012499 246
249 320 0.012499 247
250 320 0.012499 248
251 320 0.012499 249
252 320 0.012499 250
253 320 0.012499 251
254 320 0.012499 252
255 320 0.012499 253
256 320 0.012499 254
257 320 0.012499 255
258 320 0.012499 256
259 320 0.012499 257
260 320 0.012499 258
261 320 0.012499 259
262 320 0.012499 260
263 320 0.012499 261
264 320 0.012499 262
265 320 0.012499 263
266 320 0.012499 264
267 320 0.012499 265
268 320 0.012499 266
269 320 0.012499 267
270 320 0.012499 268
271 320 0.012499 269
272 320 0.012499 270
273 320 0.012499 271
274 320 0.012499 272
275 320 0.012499 273
276 320 0.012499 274
277 320 0.012499 275
278 320 0.012499 276
279 320 0.012499 277
280 320 0.012499 278
281 320 0.012499 279
282 320 0.012499 280
283 320 0.012499 281
284 320 0.012499 282
285 320 0.012499 283
286 320 0.012499 284
287 320 0.012499 285
288 320 0.012499 286
289 320 0.012499 287
290 320 0.012499 288
291 320 0.012499 289
292 320 0.012499 290
293 320 0.012499 291
294 320 0.012499 292
295 320 0.012499 293
296 320 0.012499 294
297 320 0.012499 295
298 320 0.012499 296
299 320 0.012499 297
300 320 0.012499 298
301 320 0.012499 299
302 320 0.012499 300
303 320 0.012499 300
304 320 0.012499 301
