org.apache.mahout.knn.search.ProjectionSearch org.apache.mahout.common.distance.EuclideanDistanceMeasure
numDataPointsSeen estimatedNumClusters distanceCutoff numCentroids
106 128 0.010820 107
107 128 0.010820 108
108 128 0.010820 109
109 128 0.010820 110
110 128 0.010820 111
111 128 0.010820 112
112 128 0.010820 113
113 128 0.010820 114
114 128 0.010820 115
115 128 0.010820 116
116 128 0.010820 117
117 128 0.010820 118
118 128 0.010820 119
119 128 0.010820 120
120 128 0.010820 121
121 128 0.010820 122
122 128 0.010820 123
123 128 0.010820 124
124 128 0.010820 125
125 128 0.010820 126
126 128 0.010820 127
127 128 0.010820 128
128 128 0.010820 129
1 128 0.010820 2
2 128 0.010820 3
3 128 0.010820 4
4 128 0.010820 5
5 128 0.010820 6
6 128 0.010820 7
7 128 0.010820 8
8 128 0.010820 9
9 128 0.010820 10
10 128 0.010820 11
11 128 0.010820 12
12 128 0.010820 13
13 128 0.010820 14
14 128 0.010820 15
15 128 0.010820 16
16 128 0.010820 17
17 128 0.010820 18
18 128 0.010820 19
19 128 0.010820 20
20 128 0.010820 21
21 128 0.010820 22
22 128 0.010820 23
23 128 0.010820 24
24 128 0.010820 25
25 128 0.010820 26
26 128 0.010820 27
27 128 0.010820 28
28 128 0.010820 29
29 128 0.010820 30
30 128 0.010820 31
31 128 0.010820 32
32 128 0.010820 33
33 128 0.010820 34
34 128 0.010820 35
35 128 0.010820 36
36 128 0.010820 37
37 128 0.010820 38
38 128 0.010820 39
39 128 0.010820 40
40 128 0.010820 41
41 128 0.010820 42
42 128 0.010820 43
43 128 0.010820 44
44 128 0.010820 45
45 128 0.010820 46
46 128 0.010820 47
47 128 0.010820 48
48 128 0.010820 49
49 128 0.010820 50
50 128 0.010820 51
51 128 0.010820 52
52 128 0.010820 53
53 128 0.010820 54
54 128 0.010820 55
55 128 0.010820 56
56 128 0.010820 57
57 128 0.010820 58
58 128 0.010820 59
59 128 0.010820 60
60 128 0.010820 61
61 128 0.010820 62
62 128 0.010820 63
63 128 0.010820 64
64 128 0.010820 65
65 128 0.010820 66
66 128 0.010820 67
67 128 0.010820 68
68 128 0.010820 69
69 128 0.010820 70
70 128 0.010820 71
71 128 0.010820 72
72 128 0.010820 73
73 128 0.010820 74
74 128 0.010820 75
75 128 0.010820 76
76 128 0.010820 77
77 128 0.010820 78
78 128 0.010820 79
79 128 0.010820 80
80 128 0.010820 81
81 128 0.010820 82
82 128 0.010820 83
83 128 0.010820 84
84 128 0.010820 85
85 128 0.010820 86
86 128 0.010820 87
87 128 0.010820 88
88 128 0.010820 89
89 128 0.010820 90
90 128 0.010820 91
91 128 0.010820 92
92 128 0.010820 93
93 128 0.010820 94
94 128 0.010820 95
95 128 0.010820 96
96 128 0.010820 97
97 128 0.010820 98
98 128 0.010820 99
99 128 0.010820 100
100 128 0.010820 101
101 128 0.010820 102
102 128 0.010820 103
103 128 0.010820 104
104 128 0.010820 105
105 128 0.010820 106
106 128 0.010820 107
107 128 0.010820 108
108 128 0.010820 109
109 128 0.010820 110
110 128 0.010820 111
111 128 0.010820 112
112 128 0.010820 113
113 128 0.010820 114
114 128 0.010820 115
115 128 0.010820 116
116 128 0.010820 117
117 128 0.010820 118
118 128 0.010820 119
119 128 0.010820 120
120 128 0.010820 121
121 128 0.010820 122
122 128 0.010820 123
123 128 0.010820 124
124 128 0.010820 125
125 128 0.010820 126
126 128 0.010820 127
127 128 0.010820 128
128 128 0.010820 129
129 128 0.014066 130
1 128 0.014066 2
2 128 0.014066 3
3 128 0.014066 4
4 128 0.014066 5
5 128 0.014066 6
6 128 0.014066 7
7 128 0.014066 8
8 128 0.014066 9
9 128 0.014066 10
10 128 0.014066 11
11 128 0.014066 12
12 128 0.014066 13
13 128 0.014066 14
14 128 0.014066 15
15 128 0.014066 16
16 128 0.014066 17
17 128 0.014066 18
18 128 0.014066 19
19 128 0.014066 20
20 128 0.014066 21
21 128 0.014066 22
22 128 0.014066 23
23 128 0.014066 24
24 128 0.014066 25
25 128 0.014066 26
26 128 0.014066 27
27 128 0.014066 28
28 128 0.014066 29
29 128 0.014066 30
30 128 0.014066 31
31 128 0.014066 32
32 128 0.014066 33
33 128 0.014066 34
34 128 0.014066 35
35 128 0.014066 36
36 128 0.014066 37
37 128 0.014066 38
38 128 0.014066 39
39 128 0.014066 40
40 128 0.014066 41
41 128 0.014066 42
42 128 0.014066 43
43 128 0.014066 44
44 128 0.014066 45
45 128 0.014066 46
46 128 0.014066 47
47 128 0.014066 48
48 128 0.014066 49
49 128 0.014066 50
50 128 0.014066 51
51 128 0.014066 52
52 128 0.014066 53
53 128 0.014066 54
54 128 0.014066 55
55 128 0.014066 56
56 128 0.014066 57
57 128 0.014066 58
58 128 0.014066 59
59 128 0.014066 60
60 128 0.014066 61
61 128 0.014066 62
62 128 0.014066 63
63 128 0.014066 64
64 128 0.014066 65
65 128 0.014066 66
66 128 0.014066 67
67 128 0.014066 68
68 128 0.014066 69
69 128 0.014066 70
70 128 0.014066 71
71 128 0.014066 72
72 128 0.014066 73
73 128 0.014066 74
74 128 0.014066 75
75 128 0.014066 76
76 128 0.014066 77
77 128 0.014066 78
78 128 0.014066 79
79 128 0.014066 80
80 128 0.014066 81
81 128 0.014066 82
82 128 0.014066 83
83 128 0.014066 84
84 128 0.014066 85
85 128 0.014066 86
86 128 0.014066 87
87 128 0.014066 88
88 128 0.014066 89
89 128 0.014066 90
90 128 0.014066 91
91 128 0.014066 92
92 128 0.014066 93
93 128 0.014066 94
94 128 0.014066 95
95 128 0.014066 96
96 128 0.014066 97
97 128 0.014066 98
98 128 0.014066 99
99 128 0.014066 100
100 128 0.014066 101
101 128 0.014066 102
102 128 0.014066 103
103 128 0.014066 104
104 128 0.014066 105
105 128 0.014066 106
106 128 0.014066 107
107 128 0.014066 108
108 128 0.014066 109
109 128 0.014066 110
110 128 0.014066 111
111 128 0.014066 112
112 128 0.014066 113
113 128 0.014066 114
114 128 0.014066 115
115 128 0.014066 116
116 128 0.014066 117
117 128 0.014066 118
118 128 0.014066 119
119 128 0.014066 120
120 128 0.014066 121
121 128 0.014066 122
122 128 0.014066 123
123 128 0.014066 124
124 128 0.014066 125
125 128 0.014066 126
126 128 0.014066 127
127 128 0.014066 128
128 128 0.014066 129
129 128 0.014066 130
130 128 0.018286 131
1 128 0.018286 2
2 128 0.018286 3
3 128 0.018286 4
4 128 0.018286 5
5 128 0.018286 6
6 128 0.018286 7
7 128 0.018286 8
8 128 0.018286 9
9 128 0.018286 10
10 128 0.018286 11
11 128 0.018286 12
12 128 0.018286 13
13 128 0.018286 14
14 128 0.018286 15
15 128 0.018286 16
16 128 0.018286 17
17 128 0.018286 18
18 128 0.018286 19
19 128 0.018286 20
20 128 0.018286 21
21 128 0.018286 22
22 128 0.018286 23
23 128 0.018286 24
24 128 0.018286 25
25 128 0.018286 26
26 128 0.018286 27
27 128 0.018286 28
28 128 0.018286 29
29 128 0.018286 30
30 128 0.018286 31
31 128 0.018286 32
32 128 0.018286 33
33 128 0.018286 34
34 128 0.018286 35
35 128 0.018286 36
36 128 0.018286 37
37 128 0.018286 38
38 128 0.018286 39
39 128 0.018286 40
40 128 0.018286 41
41 128 0.018286 42
42 128 0.018286 43
43 128 0.018286 44
44 128 0.018286 45
45 128 0.018286 46
46 128 0.018286 47
47 128 0.018286 48
48 128 0.018286 49
49 128 0.018286 50
50 128 0.018286 51
51 128 0.018286 52
52 128 0.018286 53
53 128 0.018286 54
54 128 0.018286 55
55 128 0.018286 56
56 128 0.018286 57
57 128 0.018286 58
58 128 0.018286 59
59 128 0.018286 60
60 128 0.018286 61
61 128 0.018286 62
62 128 0.018286 63
63 128 0.018286 64
64 128 0.018286 65
65 128 0.018286 66
66 128 0.018286 67
67 128 0.018286 68
68 128 0.018286 69
69 128 0.018286 70
70 128 0.018286 71
71 128 0.018286 72
72 128 0.018286 73
73 128 0.018286 74
74 128 0.018286 75
75 128 0.018286 76
76 128 0.018286 77
77 128 0.018286 78
78 128 0.018286 79
79 128 0.018286 80
80 128 0.018286 81
81 128 0.018286 82
82 128 0.018286 83
83 128 0.018286 84
84 128 0.018286 85
85 128 0.018286 86
86 128 0.018286 87
87 128 0.018286 88
88 128 0.018286 89
89 128 0.018286 90
90 128 0.018286 91
91 128 0.018286 92
92 128 0.018286 93
93 128 0.018286 94
94 128 0.018286 95
95 128 0.018286 96
96 128 0.018286 97
97 128 0.018286 98
98 128 0.018286 99
99 128 0.018286 100
100 128 0.018286 101
101 128 0.018286 102
102 128 0.018286 103
103 128 0.018286 104
104 128 0.018286 105
105 128 0.018286 106
106 128 0.018286 107
107 128 0.018286 108
108 128 0.018286 109
109 128 0.018286 110
110 128 0.018286 111
111 128 0.018286 112
112 128 0.018286 112
113 128 0.018286 113
114 128 0.018286 114
115 128 0.018286 114
116 128 0.018286 115
117 128 0.018286 116
118 128 0.018286 117
119 128 0.018286 118
120 128 0.018286 119
121 128 0.018286 120
122 128 0.018286 121
123 128 0.018286 122
124 128 0.018286 123
125 128 0.018286 124
126 128 0.018286 125
127 128 0.018286 126
128 128 0.018286 127
129 128 0.018286 128
130 128 0.018286 129
131 128 0.023772 130
1 128 0.023772 2
2 128 0.023772 3
3 128 0.023772 4
4 128 0.023772 5
5 128 0.023772 6
6 128 0.023772 7
7 128 0.023772 8
8 128 0.023772 9
9 128 0.023772 10
10 128 0.023772 11
11 128 0.023772 12
12 128 0.023772 13
13 128 0.023772 14
14 128 0.023772 15
15 128 0.023772 16
16 128 0.023772 17
17 128 0.023772 18
18 128 0.023772 19
19 128 0.023772 20
20 128 0.023772 21
21 128 0.023772 22
22 128 0.023772 23
23 128 0.023772 24
24 128 0.023772 25
25 128 0.023772 26
26 128 0.023772 27
27 128 0.023772 28
28 128 0.023772 29
29 128 0.023772 30
30 128 0.023772 31
31 128 0.023772 32
32 128 0.023772 33
33 128 0.023772 34
34 128 0.023772 35
35 128 0.023772 36
36 128 0.023772 37
37 128 0.023772 38
38 128 0.023772 39
39 128 0.023772 40
40 128 0.023772 41
41 128 0.023772 42
42 128 0.023772 43
43 128 0.023772 44
44 128 0.023772 45
45 128 0.023772 46
46 128 0.023772 47
47 128 0.023772 48
48 128 0.023772 49
49 128 0.023772 50
50 128 0.023772 51
51 128 0.023772 52
52 128 0.023772 53
53 128 0.023772 54
54 128 0.023772 55
55 128 0.023772 56
56 128 0.023772 57
57 128 0.023772 58
58 128 0.023772 59
59 128 0.023772 60
60 128 0.023772 61
61 128 0.023772 62
62 128 0.023772 63
63 128 0.023772 64
64 128 0.023772 65
65 128 0.023772 66
66 128 0.023772 67
67 128 0.023772 68
68 128 0.023772 69
69 128 0.023772 70
70 128 0.023772 71
71 128 0.023772 72
72 128 0.023772 73
73 128 0.023772 74
74 128 0.023772 75
75 128 0.023772 76
76 128 0.023772 77
77 128 0.023772 78
78 128 0.023772 79
79 128 0.023772 80
80 128 0.023772 81
81 128 0.023772 82
82 128 0.023772 83
83 128 0.023772 84
84 128 0.023772 85
85 128 0.023772 86
86 128 0.023772 86
87 128 0.023772 86
88 128 0.023772 87
89 128 0.023772 88
90 128 0.023772 89
91 128 0.023772 90
92 128 0.023772 91
93 128 0.023772 92
94 128 0.023772 93
95 128 0.023772 94
96 128 0.023772 95
97 128 0.023772 96
98 128 0.023772 97
99 128 0.023772 98
100 128 0.023772 99
101 128 0.023772 100
102 128 0.023772 101
103 128 0.023772 102
104 128 0.023772 103
105 128 0.023772 104
106 128 0.023772 105
107 128 0.023772 105
108 128 0.023772 106
109 128 0.023772 107
110 128 0.023772 108
111 128 0.023772 109
112 128 0.023772 109
113 128 0.023772 110
114 128 0.023772 111
115 128 0.023772 112
116 128 0.023772 113
117 128 0.023772 114
118 128 0.023772 115
119 128 0.023772 115
120 128 0.023772 116
121 128 0.023772 117
122 128 0.023772 118
123 128 0.023772 119
124 128 0.023772 120
125 128 0.023772 121
126 128 0.023772 122
127 128 0.023772 122
128 128 0.023772 122
129 128 0.023772 123
132 128 0.030903 124
133 128 0.030903 125
134 128 0.030903 125
135 128 0.030903 125
136 128 0.030903 126
137 128 0.030903 126
138 128 0.030903 126
139 128 0.030903 127
140 128 0.030903 128
141 128 0.030903 128
142 128 0.030903 129
1 128 0.030903 2
2 128 0.030903 3
3 128 0.030903 4
4 128 0.030903 5
5 128 0.030903 6
6 128 0.030903 7
7 128 0.030903 8
8 128 0.030903 9
9 128 0.030903 10
10 128 0.030903 11
11 128 0.030903 12
12 128 0.030903 13
13 128 0.030903 14
14 128 0.030903 15
15 128 0.030903 16
16 128 0.030903 17
17 128 0.030903 18
18 128 0.030903 19
19 128 0.030903 20
20 128 0.030903 21
21 128 0.030903 22
22 128 0.030903 23
23 128 0.030903 24
24 128 0.030903 25
25 128 0.030903 26
26 128 0.030903 27
27 128 0.030903 28
28 128 0.030903 29
29 128 0.030903 30
30 128 0.030903 31
31 128 0.030903 32
32 128 0.030903 33
33 128 0.030903 34
34 128 0.030903 35
35 128 0.030903 35
36 128 0.030903 36
37 128 0.030903 37
38 128 0.030903 38
39 128 0.030903 39
40 128 0.030903 40
41 128 0.030903 41
42 128 0.030903 42
43 128 0.030903 43
44 128 0.030903 44
45 128 0.030903 45
46 128 0.030903 46
47 128 0.030903 46
48 128 0.030903 46
49 128 0.030903 47
50 128 0.030903 48
51 128 0.030903 49
52 128 0.030903 50
53 128 0.030903 51
54 128 0.030903 52
55 128 0.030903 53
56 128 0.030903 54
57 128 0.030903 55
58 128 0.030903 56
59 128 0.030903 57
60 128 0.030903 58
61 128 0.030903 59
62 128 0.030903 60
63 128 0.030903 60
64 128 0.030903 61
65 128 0.030903 62
66 128 0.030903 63
67 128 0.030903 64
68 128 0.030903 65
69 128 0.030903 66
70 128 0.030903 67
71 128 0.030903 68
72 128 0.030903 68
73 128 0.030903 69
74 128 0.030903 70
75 128 0.030903 71
76 128 0.030903 71
77 128 0.030903 71
78 128 0.030903 72
79 128 0.030903 73
80 128 0.030903 74
81 128 0.030903 74
82 128 0.030903 75
83 128 0.030903 76
84 128 0.030903 77
85 128 0.030903 78
86 128 0.030903 78
87 128 0.030903 79
88 128 0.030903 80
89 128 0.030903 81
90 128 0.030903 82
91 128 0.030903 83
92 128 0.030903 83
93 128 0.030903 84
94 128 0.030903 85
95 128 0.030903 86
96 128 0.030903 87
97 128 0.030903 87
98 128 0.030903 88
99 128 0.030903 89
100 128 0.030903 90
101 128 0.030903 90
102 128 0.030903 91
103 128 0.030903 92
104 128 0.030903 93
105 128 0.030903 93
106 128 0.030903 93
107 128 0.030903 94
108 128 0.030903 95
109 128 0.030903 95
110 128 0.030903 96
111 128 0.030903 97
112 128 0.030903 98
113 128 0.030903 99
114 128 0.030903 100
115 128 0.030903 101
116 128 0.030903 102
117 128 0.030903 103
118 128 0.030903 104
119 128 0.030903 104
120 128 0.030903 105
121 128 0.030903 105
122 128 0.030903 105
123 128 0.030903 105
124 128 0.030903 106
125 128 0.030903 106
126 128 0.030903 107
127 128 0.030903 107
128 128 0.030903 107
143 128 0.040174 108
144 128 0.040174 108
145 128 0.040174 108
146 128 0.040174 109
147 128 0.040174 110
148 128 0.040174 111
149 128 0.040174 112
150 128 0.040174 112
151 128 0.040174 113
152 128 0.040174 114
153 128 0.040174 115
154 128 0.040174 115
155 128 0.040174 115
156 128 0.040174 115
157 128 0.040174 115
158 128 0.040174 116
159 128 0.040174 116
160 128 0.040174 117
161 128 0.040174 117
162 128 0.040174 118
163 128 0.040174 119
164 128 0.040174 120
165 128 0.040174 120
166 128 0.040174 121
167 128 0.040174 122
168 128 0.040174 123
169 128 0.040174 123
170 128 0.040174 123
171 128 0.040174 124
172 128 0.040174 125
173 128 0.040174 126
174 128 0.040174 127
175 128 0.040174 128
176 128 0.040174 128
177 128 0.040174 128
178 128 0.040174 128
179 128 0.040174 129
1 128 0.040174 2
2 128 0.040174 3
3 128 0.040174 4
4 128 0.040174 5
5 128 0.040174 6
6 128 0.040174 7
7 128 0.040174 8
8 128 0.040174 9
9 128 0.040174 10
10 128 0.040174 11
11 128 0.040174 11
12 128 0.040174 12
13 128 0.040174 13
14 128 0.040174 14
15 128 0.040174 15
16 128 0.040174 16
17 128 0.040174 17
18 128 0.040174 18
19 128 0.040174 19
20 128 0.040174 20
21 128 0.040174 21
22 128 0.040174 22
23 128 0.040174 23
24 128 0.040174 24
25 128 0.040174 25
26 128 0.040174 26
27 128 0.040174 27
28 128 0.040174 28
29 128 0.040174 29
30 128 0.040174 29
31 128 0.040174 30
32 128 0.040174 31
33 128 0.040174 32
34 128 0.040174 33
35 128 0.040174 34
36 128 0.040174 35
37 128 0.040174 36
38 128 0.040174 37
39 128 0.040174 37
40 128 0.040174 38
41 128 0.040174 39
42 128 0.040174 40
43 128 0.040174 41
44 128 0.040174 41
45 128 0.040174 42
46 128 0.040174 43
47 128 0.040174 44
48 128 0.040174 45
49 128 0.040174 46
50 128 0.040174 47
51 128 0.040174 48
52 128 0.040174 49
53 128 0.040174 50
54 128 0.040174 50
55 128 0.040174 51
56 128 0.040174 51
57 128 0.040174 51
58 128 0.040174 52
59 128 0.040174 53
60 128 0.040174 54
61 128 0.040174 55
62 128 0.040174 56
63 128 0.040174 57
64 128 0.040174 58
65 128 0.040174 59
66 128 0.040174 59
67 128 0.040174 60
68 128 0.040174 61
69 128 0.040174 62
70 128 0.040174 63
71 128 0.040174 64
72 128 0.040174 64
73 128 0.040174 65
74 128 0.040174 66
75 128 0.040174 67
76 128 0.040174 68
77 128 0.040174 69
78 128 0.040174 70
79 128 0.040174 71
80 128 0.040174 72
81 128 0.040174 73
82 128 0.040174 74
83 128 0.040174 75
84 128 0.040174 76
85 128 0.040174 76
86 128 0.040174 77
87 128 0.040174 78
88 128 0.040174 78
89 128 0.040174 78
90 128 0.040174 78
91 128 0.040174 79
92 128 0.040174 80
93 128 0.040174 81
94 128 0.040174 81
95 128 0.040174 82
96 128 0.040174 83
97 128 0.040174 84
98 128 0.040174 84
99 128 0.040174 85
100 128 0.040174 86
101 128 0.040174 87
102 128 0.040174 88
103 128 0.040174 89
104 128 0.040174 89
105 128 0.040174 89
106 128 0.040174 90
107 128 0.040174 91
108 128 0.040174 92
109 128 0.040174 92
110 128 0.040174 93
111 128 0.040174 93
112 128 0.040174 93
113 128 0.040174 93
114 128 0.040174 94
115 128 0.040174 95
116 128 0.040174 96
117 128 0.040174 97
118 128 0.040174 98
119 128 0.040174 98
120 128 0.040174 99
121 128 0.040174 100
122 128 0.040174 100
123 128 0.040174 101
124 128 0.040174 101
125 128 0.040174 102
126 128 0.040174 102
127 128 0.040174 103
128 128 0.040174 103
180 128 0.052226 104
181 128 0.052226 105
182 128 0.052226 106
183 128 0.052226 107
184 128 0.052226 108
185 128 0.052226 109
186 128 0.052226 109
187 128 0.052226 109
188 128 0.052226 109
189 128 0.052226 109
190 128 0.052226 110
191 128 0.052226 110
192 128 0.052226 110
193 128 0.052226 110
194 128 0.052226 110
195 128 0.052226 110
196 128 0.052226 111
197 128 0.052226 111
198 128 0.052226 111
199 128 0.052226 111
200 128 0.052226 111
201 128 0.052226 112
202 128 0.052226 112
203 128 0.052226 113
204 128 0.052226 113
205 128 0.052226 113
206 128 0.052226 114
207 128 0.052226 114
208 128 0.052226 115
209 128 0.052226 115
210 128 0.052226 116
211 128 0.052226 116
212 128 0.052226 116
213 128 0.052226 116
214 128 0.052226 117
215 128 0.052226 118
216 128 0.052226 119
217 128 0.052226 119
218 128 0.052226 120
219 128 0.052226 121
220 128 0.052226 121
221 128 0.052226 122
222 128 0.052226 122
223 128 0.052226 123
224 128 0.052226 123
225 128 0.052226 123
226 128 0.052226 123
227 128 0.052226 124
228 128 0.052226 125
229 128 0.052226 126
230 128 0.052226 127
231 128 0.052226 127
232 128 0.052226 128
233 128 0.052226 128
234 128 0.052226 129
1 128 0.052226 2
2 128 0.052226 3
3 128 0.052226 4
4 128 0.052226 5
5 128 0.052226 6
6 128 0.052226 7
7 128 0.052226 8
8 128 0.052226 8
9 128 0.052226 9
10 128 0.052226 10
11 128 0.052226 11
12 128 0.052226 12
13 128 0.052226 13
14 128 0.052226 14
15 128 0.052226 15
16 128 0.052226 16
17 128 0.052226 17
18 128 0.052226 18
19 128 0.052226 19
20 128 0.052226 20
21 128 0.052226 21
22 128 0.052226 21
23 128 0.052226 22
24 128 0.052226 23
25 128 0.052226 24
26 128 0.052226 25
27 128 0.052226 25
28 128 0.052226 26
29 128 0.052226 27
30 128 0.052226 28
31 128 0.052226 29
32 128 0.052226 30
33 128 0.052226 31
34 128 0.052226 32
35 128 0.052226 33
36 128 0.052226 34
37 128 0.052226 35
38 128 0.052226 35
39 128 0.052226 36
40 128 0.052226 37
41 128 0.052226 37
42 128 0.052226 38
43 128 0.052226 39
44 128 0.052226 39
45 128 0.052226 40
46 128 0.052226 41
47 128 0.052226 41
48 128 0.052226 42
49 128 0.052226 43
50 128 0.052226 43
51 128 0.052226 44
52 128 0.052226 45
53 128 0.052226 46
54 128 0.052226 46
55 128 0.052226 47
56 128 0.052226 48
57 128 0.052226 49
58 128 0.052226 50
59 128 0.052226 51
60 128 0.052226 52
61 128 0.052226 53
62 128 0.052226 53
63 128 0.052226 54
64 128 0.052226 55
65 128 0.052226 56
66 128 0.052226 57
67 128 0.052226 57
68 128 0.052226 58
69 128 0.052226 59
70 128 0.052226 59
71 128 0.052226 60
72 128 0.052226 61
73 128 0.052226 62
74 128 0.052226 63
75 128 0.052226 64
76 128 0.052226 65
77 128 0.052226 65
78 128 0.052226 65
79 128 0.052226 65
80 128 0.052226 66
81 128 0.052226 66
82 128 0.052226 66
83 128 0.052226 66
84 128 0.052226 67
85 128 0.052226 68
86 128 0.052226 68
87 128 0.052226 69
88 128 0.052226 69
89 128 0.052226 70
90 128 0.052226 71
91 128 0.052226 71
92 128 0.052226 71
93 128 0.052226 71
94 128 0.052226 71
95 128 0.052226 71
96 128 0.052226 71
97 128 0.052226 72
98 128 0.052226 73
99 128 0.052226 74
100 128 0.052226 75
101 128 0.052226 75
102 128 0.052226 76
103 128 0.052226 77
104 128 0.052226 77
105 128 0.052226 78
106 128 0.052226 78
107 128 0.052226 78
108 128 0.052226 79
109 128 0.052226 79
110 128 0.052226 80
111 128 0.052226 80
112 128 0.052226 80
113 128 0.052226 80
114 128 0.052226 80
115 128 0.052226 80
116 128 0.052226 80
117 128 0.052226 80
118 128 0.052226 81
119 128 0.052226 81
120 128 0.052226 81
121 128 0.052226 82
122 128 0.052226 82
123 128 0.052226 82
124 128 0.052226 83
125 128 0.052226 84
126 128 0.052226 84
127 128 0.052226 85
128 128 0.052226 86
235 128 0.067894 87
236 128 0.067894 87
237 128 0.067894 87
238 128 0.067894 87
239 128 0.067894 87
240 128 0.067894 87
241 128 0.067894 87
242 128 0.067894 87
243 128 0.067894 87
244 128 0.067894 88
245 128 0.067894 88
246 128 0.067894 88
247 128 0.067894 88
248 128 0.067894 88
249 128 0.067894 88
250 128 0.067894 88
251 128 0.067894 88
252 128 0.067894 88
253 128 0.067894 88
254 128 0.067894 89
255 128 0.067894 89
256 128 0.067894 89
257 128 0.067894 90
258 128 0.067894 91
259 128 0.067894 92
260 128 0.067894 93
261 128 0.067894 94
262 128 0.067894 94
263 128 0.067894 94
264 128 0.067894 94
265 128 0.067894 94
266 128 0.067894 94
267 128 0.067894 95
268 128 0.067894 96
269 128 0.067894 96
270 128 0.067894 96
271 128 0.067894 96
272 128 0.067894 96
273 128 0.067894 97
274 128 0.067894 97
275 128 0.067894 97
276 128 0.067894 97
277 128 0.067894 97
278 128 0.067894 97
279 128 0.067894 97
280 128 0.067894 97
281 128 0.067894 98
282 128 0.067894 99
283 128 0.067894 100
284 128 0.067894 100
285 128 0.067894 100
286 128 0.067894 100
287 128 0.067894 100
288 128 0.067894 100
289 128 0.067894 100
290 128 0.067894 101
291 128 0.067894 102
292 128 0.067894 102
293 128 0.067894 102
294 128 0.067894 102
295 128 0.067894 103
296 128 0.067894 103
297 128 0.067894 104
298 128 0.067894 105
299 128 0.067894 105
300 128 0.067894 105
301 128 0.067894 106
302 128 0.067894 106
303 128 0.067894 106
304 128 0.067894 106
305 128 0.067894 106
306 128 0.067894 107
307 128 0.067894 107
308 128 0.067894 107
309 128 0.067894 107
310 128 0.067894 108
311 128 0.067894 108
312 128 0.067894 108
313 128 0.067894 108
314 128 0.067894 108
315 128 0.067894 109
316 128 0.067894 109
317 128 0.067894 110
318 128 0.067894 110
319 128 0.067894 110
320 128 0.067894 110
321 128 0.067894 110
322 128 0.067894 111
323 128 0.067894 111
324 128 0.067894 112
325 128 0.067894 112
326 128 0.067894 112
327 128 0.067894 113
328 128 0.067894 113
329 128 0.067894 114
330 128 0.067894 114
331 128 0.067894 114
332 128 0.067894 114
333 128 0.067894 114
334 128 0.067894 115
335 128 0.067894 115
336 128 0.067894 115
337 128 0.067894 115
338 128 0.067894 115
339 128 0.067894 116
340 128 0.067894 117
341 128 0.067894 117
342 128 0.067894 117
343 128 0.067894 118
344 128 0.067894 118
345 128 0.067894 118
346 128 0.067894 118
347 128 0.067894 118
348 128 0.067894 119
349 128 0.067894 119
350 128 0.067894 119
351 128 0.067894 119
352 128 0.067894 120
353 128 0.067894 120
354 128 0.067894 120
355 128 0.067894 120
356 128 0.067894 121
357 128 0.067894 121
358 128 0.067894 121
