org.apache.mahout.knn.search.ProjectionSearch org.apache.mahout.common.distance.EuclideanDistanceMeasure
numDataPointsSeen estimatedNumClusters distanceCutoff numCentroids
214 320 0.008368 215
215 320 0.008368 216
216 320 0.008368 217
217 320 0.008368 218
218 320 0.008368 219
219 320 0.008368 220
220 320 0.008368 221
221 320 0.008368 222
222 320 0.008368 223
223 320 0.008368 224
224 320 0.008368 225
225 320 0.008368 226
226 320 0.008368 227
227 320 0.008368 228
228 320 0.008368 229
229 320 0.008368 230
230 320 0.008368 231
231 320 0.008368 232
232 320 0.008368 233
233 320 0.008368 234
234 320 0.008368 235
235 320 0.008368 236
236 320 0.008368 237
237 320 0.008368 238
238 320 0.008368 239
239 320 0.008368 240
240 320 0.008368 241
241 320 0.008368 242
242 320 0.008368 243
243 320 0.008368 244
244 320 0.008368 245
245 320 0.008368 246
246 320 0.008368 247
247 320 0.008368 248
248 320 0.008368 249
249 320 0.008368 250
250 320 0.008368 251
251 320 0.008368 252
252 320 0.008368 253
253 320 0.008368 254
254 320 0.008368 255
255 320 0.008368 256
256 320 0.008368 257
257 320 0.008368 258
258 320 0.008368 259
259 320 0.008368 260
260 320 0.008368 261
261 320 0.008368 262
262 320 0.008368 263
263 320 0.008368 264
264 320 0.008368 265
265 320 0.008368 266
266 320 0.008368 267
267 320 0.008368 268
268 320 0.008368 269
269 320 0.008368 270
270 320 0.008368 271
271 320 0.008368 272
272 320 0.008368 273
273 320 0.008368 274
274 320 0.008368 275
275 320 0.008368 276
276 320 0.008368 277
277 320 0.008368 278
278 320 0.008368 279
279 320 0.008368 280
280 320 0.008368 281
281 320 0.008368 282
282 320 0.008368 283
283 320 0.008368 284
284 320 0.008368 285
285 320 0.008368 286
286 320 0.008368 287
287 320 0.008368 288
288 320 0.008368 289
289 320 0.008368 290
290 320 0.008368 291
291 320 0.008368 292
292 320 0.008368 293
293 320 0.008368 294
294 320 0.008368 295
295 320 0.008368 296
296 320 0.008368 297
297 320 0.008368 298
298 320 0.008368 299
299 320 0.008368 300
300 320 0.008368 301
301 320 0.008368 302
302 320 0.008368 303
303 320 0.008368 304
304 320 0.008368 305
305 320 0.008368 306
306 320 0.008368 307
307 320 0.008368 308
308 320 0.008368 309
309 320 0.008368 310
310 320 0.008368 311
311 320 0.008368 312
312 320 0.008368 313
313 320 0.008368 314
314 320 0.008368 315
315 320 0.008368 316
316 320 0.008368 317
317 320 0.008368 318
318 320 0.008368 319
319 320 0.008368 320
320 320 0.008368 321
1 320 0.008368 2
1 320 0.008368 3
1 320 0.008368 4
1 320 0.008368 5
1 320 0.008368 6
1 320 0.008368 7
1 320 0.008368 8
1 320 0.008368 9
1 320 0.008368 10
1 320 0.008368 11
1 320 0.008368 12
1 320 0.008368 13
1 320 0.008368 14
1 320 0.008368 15
1 320 0.008368 16
1 320 0.008368 17
1 320 0.008368 18
1 320 0.008368 19
1 320 0.008368 20
1 320 0.008368 21
1 320 0.008368 22
1 320 0.008368 23
1 320 0.008368 24
1 320 0.008368 25
1 320 0.008368 26
1 320 0.008368 27
1 320 0.008368 28
1 320 0.008368 29
1 320 0.008368 30
1 320 0.008368 31
1 320 0.008368 32
1 320 0.008368 33
1 320 0.008368 34
1 320 0.008368 35
1 320 0.008368 36
1 320 0.008368 37
1 320 0.008368 38
1 320 0.008368 39
1 320 0.008368 40
1 320 0.008368 41
1 320 0.008368 42
1 320 0.008368 43
1 320 0.008368 44
1 320 0.008368 45
1 320 0.008368 46
1 320 0.008368 47
1 320 0.008368 48
1 320 0.008368 49
1 320 0.008368 50
1 320 0.008368 51
1 320 0.008368 52
1 320 0.008368 53
1 320 0.008368 54
1 320 0.008368 55
1 320 0.008368 56
1 320 0.008368 57
1 320 0.008368 58
1 320 0.008368 59
1 320 0.008368 60
1 320 0.008368 61
1 320 0.008368 62
1 320 0.008368 63
1 320 0.008368 64
1 320 0.008368 65
1 320 0.008368 66
1 320 0.008368 67
1 320 0.008368 68
1 320 0.008368 69
1 320 0.008368 70
1 320 0.008368 71
1 320 0.008368 72
1 320 0.008368 73
1 320 0.008368 74
1 320 0.008368 75
1 320 0.008368 76
1 320 0.008368 77
1 320 0.008368 78
1 320 0.008368 79
1 320 0.008368 80
1 320 0.008368 81
1 320 0.008368 82
1 320 0.008368 83
1 320 0.008368 84
1 320 0.008368 85
1 320 0.008368 86
1 320 0.008368 87
1 320 0.008368 88
1 320 0.008368 89
1 320 0.008368 90
1 320 0.008368 91
1 320 0.008368 92
1 320 0.008368 93
1 320 0.008368 94
1 320 0.008368 95
1 320 0.008368 96
1 320 0.008368 97
1 320 0.008368 98
1 320 0.008368 99
1 320 0.008368 100
1 320 0.008368 101
1 320 0.008368 102
1 320 0.008368 103
1 320 0.008368 104
1 320 0.008368 105
1 320 0.008368 106
1 320 0.008368 107
1 320 0.008368 108
1 320 0.008368 109
1 320 0.008368 110
1 320 0.008368 111
1 320 0.008368 112
1 320 0.008368 113
1 320 0.008368 114
1 320 0.008368 115
1 320 0.008368 116
1 320 0.008368 117
1 320 0.008368 118
1 320 0.008368 119
1 320 0.008368 120
1 320 0.008368 121
1 320 0.008368 122
1 320 0.008368 123
1 320 0.008368 124
1 320 0.008368 125
1 320 0.008368 126
1 320 0.008368 127
1 320 0.008368 128
1 320 0.008368 129
1 320 0.008368 130
1 320 0.008368 131
1 320 0.008368 132
1 320 0.008368 133
1 320 0.008368 134
1 320 0.008368 135
1 320 0.008368 136
1 320 0.008368 137
1 320 0.008368 138
1 320 0.008368 139
1 320 0.008368 140
1 320 0.008368 141
1 320 0.008368 142
1 320 0.008368 143
1 320 0.008368 144
1 320 0.008368 145
1 320 0.008368 146
1 320 0.008368 147
1 320 0.008368 148
1 320 0.008368 149
1 320 0.008368 150
1 320 0.008368 151
1 320 0.008368 152
1 320 0.008368 153
1 320 0.008368 154
1 320 0.008368 155
1 320 0.008368 156
1 320 0.008368 157
1 320 0.008368 158
1 320 0.008368 159
1 320 0.008368 160
1 320 0.008368 161
1 320 0.008368 162
1 320 0.008368 163
1 320 0.008368 164
1 320 0.008368 165
1 320 0.008368 166
1 320 0.008368 167
1 320 0.008368 168
1 320 0.008368 169
1 320 0.008368 170
1 320 0.008368 171
1 320 0.008368 172
1 320 0.008368 173
1 320 0.008368 174
1 320 0.008368 175
1 320 0.008368 176
1 320 0.008368 177
1 320 0.008368 178
1 320 0.008368 179
1 320 0.008368 180
1 320 0.008368 181
1 320 0.008368 182
1 320 0.008368 183
1 320 0.008368 184
1 320 0.008368 185
1 320 0.008368 186
1 320 0.008368 187
1 320 0.008368 188
1 320 0.008368 189
1 320 0.008368 190
1 320 0.008368 191
1 320 0.008368 192
1 320 0.008368 193
1 320 0.008368 194
1 320 0.008368 195
1 320 0.008368 196
1 320 0.008368 197
1 320 0.008368 198
1 320 0.008368 199
1 320 0.008368 200
1 320 0.008368 201
1 320 0.008368 202
1 320 0.008368 203
1 320 0.008368 204
1 320 0.008368 205
1 320 0.008368 206
1 320 0.008368 207
1 320 0.008368 208
1 320 0.008368 209
1 320 0.008368 210
1 320 0.008368 211
1 320 0.008368 212
1 320 0.008368 213
1 320 0.008368 214
1 320 0.008368 215
1 320 0.008368 216
1 320 0.008368 217
1 320 0.008368 218
1 320 0.008368 219
1 320 0.008368 220
1 320 0.008368 221
1 320 0.008368 222
1 320 0.008368 223
1 320 0.008368 224
1 320 0.008368 225
1 320 0.008368 226
1 320 0.008368 227
1 320 0.008368 228
1 320 0.008368 229
1 320 0.008368 230
1 320 0.008368 231
1 320 0.008368 232
1 320 0.008368 233
1 320 0.008368 234
1 320 0.008368 235
1 320 0.008368 236
1 320 0.008368 237
1 320 0.008368 238
1 320 0.008368 239
1 320 0.008368 240
1 320 0.008368 241
1 320 0.008368 242
1 320 0.008368 243
1 320 0.008368 244
1 320 0.008368 245
1 320 0.008368 246
1 320 0.008368 247
1 320 0.008368 248
1 320 0.008368 249
1 320 0.008368 250
1 320 0.008368 251
1 320 0.008368 252
1 320 0.008368 253
1 320 0.008368 254
1 320 0.008368 255
1 320 0.008368 256
1 320 0.008368 257
1 320 0.008368 258
1 320 0.008368 259
1 320 0.008368 260
1 320 0.008368 261
1 320 0.008368 262
1 320 0.008368 263
1 320 0.008368 264
1 320 0.008368 265
1 320 0.008368 266
1 320 0.008368 267
1 320 0.008368 268
1 320 0.008368 269
1 320 0.008368 270
1 320 0.008368 271
1 320 0.008368 272
1 320 0.008368 273
1 320 0.008368 274
1 320 0.008368 275
1 320 0.008368 276
1 320 0.008368 277
1 320 0.008368 278
1 320 0.008368 279
1 320 0.008368 280
1 320 0.008368 281
1 320 0.008368 282
1 320 0.008368 283
1 320 0.008368 284
1 320 0.008368 285
1 320 0.008368 286
1 320 0.008368 287
1 320 0.008368 288
1 320 0.008368 289
1 320 0.008368 290
1 320 0.008368 291
1 320 0.008368 292
1 320 0.008368 293
1 320 0.008368 294
1 320 0.008368 295
1 320 0.008368 296
1 320 0.008368 297
1 320 0.008368 298
1 320 0.008368 299
1 320 0.008368 300
1 320 0.008368 301
1 320 0.008368 302
1 320 0.008368 303
1 320 0.008368 304
1 320 0.008368 305
1 320 0.008368 306
1 320 0.008368 307
1 320 0.008368 308
1 320 0.008368 309
1 320 0.008368 310
1 320 0.008368 311
1 320 0.008368 312
1 320 0.008368 313
1 320 0.008368 314
1 320 0.008368 315
1 320 0.008368 316
1 320 0.008368 317
1 320 0.008368 318
1 320 0.008368 319
1 320 0.008368 320
1 320 0.008368 321
321 320 0.010879 322
1 320 0.010879 2
1 320 0.010879 3
1 320 0.010879 4
1 320 0.010879 5
1 320 0.010879 6
1 320 0.010879 7
1 320 0.010879 8
1 320 0.010879 9
1 320 0.010879 10
1 320 0.010879 11
1 320 0.010879 12
1 320 0.010879 13
1 320 0.010879 14
1 320 0.010879 15
1 320 0.010879 16
1 320 0.010879 17
1 320 0.010879 18
1 320 0.010879 19
1 320 0.010879 20
1 320 0.010879 21
1 320 0.010879 22
1 320 0.010879 23
1 320 0.010879 24
1 320 0.010879 25
1 320 0.010879 26
1 320 0.010879 27
1 320 0.010879 28
1 320 0.010879 29
1 320 0.010879 30
1 320 0.010879 31
1 320 0.010879 32
1 320 0.010879 33
1 320 0.010879 34
1 320 0.010879 35
1 320 0.010879 36
1 320 0.010879 37
1 320 0.010879 38
1 320 0.010879 39
1 320 0.010879 40
1 320 0.010879 41
1 320 0.010879 42
1 320 0.010879 43
1 320 0.010879 44
1 320 0.010879 45
1 320 0.010879 46
1 320 0.010879 47
1 320 0.010879 48
1 320 0.010879 49
1 320 0.010879 50
1 320 0.010879 51
1 320 0.010879 52
1 320 0.010879 53
1 320 0.010879 54
1 320 0.010879 55
1 320 0.010879 56
1 320 0.010879 57
1 320 0.010879 58
1 320 0.010879 59
1 320 0.010879 60
1 320 0.010879 61
1 320 0.010879 62
1 320 0.010879 63
1 320 0.010879 64
1 320 0.010879 65
1 320 0.010879 66
1 320 0.010879 67
1 320 0.010879 68
1 320 0.010879 69
1 320 0.010879 70
1 320 0.010879 71
1 320 0.010879 72
1 320 0.010879 73
1 320 0.010879 74
1 320 0.010879 75
1 320 0.010879 76
1 320 0.010879 77
1 320 0.010879 78
1 320 0.010879 79
1 320 0.010879 80
1 320 0.010879 81
1 320 0.010879 82
1 320 0.010879 83
1 320 0.010879 84
1 320 0.010879 85
1 320 0.010879 86
1 320 0.010879 87
1 320 0.010879 88
1 320 0.010879 89
1 320 0.010879 90
1 320 0.010879 91
1 320 0.010879 92
1 320 0.010879 93
1 320 0.010879 94
1 320 0.010879 95
1 320 0.010879 96
1 320 0.010879 97
1 320 0.010879 98
1 320 0.010879 99
1 320 0.010879 100
1 320 0.010879 101
1 320 0.010879 102
1 320 0.010879 103
1 320 0.010879 104
1 320 0.010879 105
1 320 0.010879 106
1 320 0.010879 107
1 320 0.010879 108
1 320 0.010879 109
1 320 0.010879 110
1 320 0.010879 111
1 320 0.010879 112
1 320 0.010879 113
1 320 0.010879 114
1 320 0.010879 115
1 320 0.010879 116
1 320 0.010879 117
1 320 0.010879 118
1 320 0.010879 119
1 320 0.010879 120
1 320 0.010879 121
1 320 0.010879 122
1 320 0.010879 123
1 320 0.010879 124
1 320 0.010879 125
1 320 0.010879 126
1 320 0.010879 127
1 320 0.010879 128
1 320 0.010879 129
1 320 0.010879 130
1 320 0.010879 131
1 320 0.010879 132
1 320 0.010879 133
1 320 0.010879 134
1 320 0.010879 135
1 320 0.010879 136
1 320 0.010879 137
1 320 0.010879 138
1 320 0.010879 139
1 320 0.010879 140
1 320 0.010879 141
1 320 0.010879 142
1 320 0.010879 143
1 320 0.010879 144
1 320 0.010879 145
1 320 0.010879 146
1 320 0.010879 147
1 320 0.010879 148
1 320 0.010879 149
1 320 0.010879 150
1 320 0.010879 151
1 320 0.010879 152
1 320 0.010879 153
1 320 0.010879 154
1 320 0.010879 155
1 320 0.010879 156
1 320 0.010879 157
1 320 0.010879 158
1 320 0.010879 159
1 320 0.010879 160
1 320 0.010879 161
1 320 0.010879 162
1 320 0.010879 163
1 320 0.010879 164
1 320 0.010879 165
1 320 0.010879 166
1 320 0.010879 167
1 320 0.010879 168
1 320 0.010879 169
1 320 0.010879 170
1 320 0.010879 171
1 320 0.010879 172
1 320 0.010879 173
1 320 0.010879 174
1 320 0.010879 175
1 320 0.010879 176
1 320 0.010879 177
1 320 0.010879 178
1 320 0.010879 179
1 320 0.010879 180
1 320 0.010879 181
1 320 0.010879 182
1 320 0.010879 183
1 320 0.010879 184
1 320 0.010879 185
1 320 0.010879 186
1 320 0.010879 187
1 320 0.010879 188
1 320 0.010879 189
1 320 0.010879 190
1 320 0.010879 191
1 320 0.010879 192
1 320 0.010879 193
1 320 0.010879 194
1 320 0.010879 195
1 320 0.010879 196
1 320 0.010879 197
1 320 0.010879 198
1 320 0.010879 199
1 320 0.010879 200
1 320 0.010879 201
1 320 0.010879 202
1 320 0.010879 203
1 320 0.010879 204
1 320 0.010879 205
1 320 0.010879 206
1 320 0.010879 207
1 320 0.010879 208
1 320 0.010879 209
1 320 0.010879 210
1 320 0.010879 211
1 320 0.010879 212
1 320 0.010879 213
1 320 0.010879 214
1 320 0.010879 215
1 320 0.010879 216
1 320 0.010879 217
1 320 0.010879 218
1 320 0.010879 219
1 320 0.010879 220
1 320 0.010879 221
1 320 0.010879 222
1 320 0.010879 223
1 320 0.010879 224
1 320 0.010879 225
1 320 0.010879 226
1 320 0.010879 227
1 320 0.010879 228
1 320 0.010879 229
1 320 0.010879 230
1 320 0.010879 231
1 320 0.010879 232
1 320 0.010879 233
1 320 0.010879 234
1 320 0.010879 235
1 320 0.010879 236
1 320 0.010879 237
1 320 0.010879 238
1 320 0.010879 239
1 320 0.010879 240
1 320 0.010879 241
1 320 0.010879 242
1 320 0.010879 243
1 320 0.010879 244
1 320 0.010879 245
1 320 0.010879 246
1 320 0.010879 247
1 320 0.010879 248
1 320 0.010879 249
1 320 0.010879 250
1 320 0.010879 251
1 320 0.010879 252
1 320 0.010879 253
1 320 0.010879 254
1 320 0.010879 255
1 320 0.010879 256
1 320 0.010879 257
1 320 0.010879 258
1 320 0.010879 259
1 320 0.010879 260
1 320 0.010879 261
1 320 0.010879 262
1 320 0.010879 263
1 320 0.010879 264
1 320 0.010879 265
1 320 0.010879 266
1 320 0.010879 267
1 320 0.010879 268
1 320 0.010879 269
1 320 0.010879 270
1 320 0.010879 271
1 320 0.010879 272
1 320 0.010879 273
1 320 0.010879 274
1 320 0.010879 275
1 320 0.010879 276
1 320 0.010879 277
1 320 0.010879 278
1 320 0.010879 279
1 320 0.010879 280
1 320 0.010879 281
1 320 0.010879 282
1 320 0.010879 283
1 320 0.010879 284
1 320 0.010879 285
1 320 0.010879 286
1 320 0.010879 287
1 320 0.010879 288
1 320 0.010879 289
1 320 0.010879 290
1 320 0.010879 291
1 320 0.010879 292
1 320 0.010879 293
1 320 0.010879 294
1 320 0.010879 295
1 320 0.010879 296
1 320 0.010879 297
1 320 0.010879 298
1 320 0.010879 299
1 320 0.010879 300
1 320 0.010879 301
1 320 0.010879 302
1 320 0.010879 303
1 320 0.010879 304
1 320 0.010879 305
1 320 0.010879 306
1 320 0.010879 307
1 320 0.010879 308
1 320 0.010879 309
1 320 0.010879 310
1 320 0.010879 311
1 320 0.010879 312
1 320 0.010879 313
1 320 0.010879 314
1 320 0.010879 315
1 320 0.010879 316
1 320 0.010879 317
1 320 0.010879 318
1 320 0.010879 319
1 320 0.010879 320
1 320 0.010879 321
1 320 0.010879 322
322 320 0.014143 323
1 320 0.014143 2
1 320 0.014143 3
1 320 0.014143 4
1 320 0.014143 5
1 320 0.014143 6
1 320 0.014143 7
1 320 0.014143 8
1 320 0.014143 9
1 320 0.014143 10
1 320 0.014143 11
1 320 0.014143 12
1 320 0.014143 13
1 320 0.014143 14
1 320 0.014143 15
1 320 0.014143 16
1 320 0.014143 17
1 320 0.014143 18
1 320 0.014143 19
1 320 0.014143 20
1 320 0.014143 21
1 320 0.014143 22
1 320 0.014143 23
1 320 0.014143 24
1 320 0.014143 25
1 320 0.014143 26
1 320 0.014143 27
1 320 0.014143 28
1 320 0.014143 29
1 320 0.014143 30
1 320 0.014143 31
1 320 0.014143 32
1 320 0.014143 33
1 320 0.014143 34
1 320 0.014143 35
1 320 0.014143 36
1 320 0.014143 37
1 320 0.014143 38
1 320 0.014143 39
1 320 0.014143 40
1 320 0.014143 41
1 320 0.014143 42
1 320 0.014143 43
1 320 0.014143 44
1 320 0.014143 44
1 320 0.014143 45
1 320 0.014143 46
1 320 0.014143 47
1 320 0.014143 48
1 320 0.014143 49
1 320 0.014143 50
1 320 0.014143 51
1 320 0.014143 52
1 320 0.014143 53
1 320 0.014143 54
1 320 0.014143 55
1 320 0.014143 56
1 320 0.014143 57
1 320 0.014143 58
1 320 0.014143 59
1 320 0.014143 60
1 320 0.014143 61
1 320 0.014143 62
1 320 0.014143 63
1 320 0.014143 64
1 320 0.014143 65
1 320 0.014143 66
1 320 0.014143 67
1 320 0.014143 68
1 320 0.014143 69
1 320 0.014143 70
1 320 0.014143 71
1 320 0.014143 72
1 320 0.014143 73
1 320 0.014143 74
1 320 0.014143 75
1 320 0.014143 76
1 320 0.014143 77
1 320 0.014143 77
1 320 0.014143 78
1 320 0.014143 79
1 320 0.014143 80
1 320 0.014143 81
1 320 0.014143 82
1 320 0.014143 83
1 320 0.014143 84
1 320 0.014143 85
1 320 0.014143 86
1 320 0.014143 87
1 320 0.014143 88
1 320 0.014143 89
1 320 0.014143 90
1 320 0.014143 91
1 320 0.014143 92
1 320 0.014143 93
1 320 0.014143 93
1 320 0.014143 94
1 320 0.014143 95
1 320 0.014143 96
1 320 0.014143 97
1 320 0.014143 98
1 320 0.014143 99
1 320 0.014143 100
1 320 0.014143 101
1 320 0.014143 102
1 320 0.014143 103
1 320 0.014143 104
1 320 0.014143 105
1 320 0.014143 106
1 320 0.014143 107
1 320 0.014143 108
1 320 0.014143 109
1 320 0.014143 110
1 320 0.014143 111
1 320 0.014143 112
1 320 0.014143 113
1 320 0.014143 114
1 320 0.014143 115
1 320 0.014143 116
1 320 0.014143 117
1 320 0.014143 118
1 320 0.014143 119
1 320 0.014143 120
1 320 0.014143 121
1 320 0.014143 122
1 320 0.014143 123
1 320 0.014143 124
1 320 0.014143 125
1 320 0.014143 126
1 320 0.014143 127
1 320 0.014143 128
1 320 0.014143 129
1 320 0.014143 129
1 320 0.014143 130
1 320 0.014143 131
1 320 0.014143 132
1 320 0.014143 133
1 320 0.014143 134
1 320 0.014143 135
1 320 0.014143 136
1 320 0.014143 137
1 320 0.014143 138
1 320 0.014143 139
1 320 0.014143 140
1 320 0.014143 141
1 320 0.014143 142
1 320 0.014143 143
1 320 0.014143 144
1 320 0.014143 145
1 320 0.014143 146
1 320 0.014143 147
1 320 0.014143 148
1 320 0.014143 149
1 320 0.014143 150
1 320 0.014143 151
1 320 0.014143 152
1 320 0.014143 153
1 320 0.014143 153
1 320 0.014143 153
1 320 0.014143 154
1 320 0.014143 155
1 320 0.014143 156
1 320 0.014143 156
1 320 0.014143 157
1 320 0.014143 158
1 320 0.014143 159
1 320 0.014143 160
1 320 0.014143 161
1 320 0.014143 162
1 320 0.014143 163
1 320 0.014143 164
1 320 0.014143 165
1 320 0.014143 166
1 320 0.014143 167
1 320 0.014143 168
1 320 0.014143 169
1 320 0.014143 170
1 320 0.014143 171
1 320 0.014143 172
1 320 0.014143 173
1 320 0.014143 174
1 320 0.014143 175
1 320 0.014143 176
1 320 0.014143 177
1 320 0.014143 178
1 320 0.014143 179
1 320 0.014143 180
1 320 0.014143 181
1 320 0.014143 182
1 320 0.014143 183
1 320 0.014143 184
1 320 0.014143 185
1 320 0.014143 186
1 320 0.014143 187
1 320 0.014143 188
1 320 0.014143 189
1 320 0.014143 190
1 320 0.014143 191
1 320 0.014143 192
1 320 0.014143 193
1 320 0.014143 194
1 320 0.014143 195
1 320 0.014143 196
1 320 0.014143 197
1 320 0.014143 198
1 320 0.014143 199
1 320 0.014143 200
1 320 0.014143 201
1 320 0.014143 202
1 320 0.014143 203
1 320 0.014143 204
1 320 0.014143 205
1 320 0.014143 206
1 320 0.014143 207
1 320 0.014143 208
1 320 0.014143 209
1 320 0.014143 210
1 320 0.014143 211
1 320 0.014143 212
1 320 0.014143 213
1 320 0.014143 214
1 320 0.014143 215
1 320 0.014143 216
1 320 0.014143 217
1 320 0.014143 218
1 320 0.014143 219
1 320 0.014143 220
1 320 0.014143 221
1 320 0.014143 222
1 320 0.014143 223
1 320 0.014143 224
1 320 0.014143 225
1 320 0.014143 226
1 320 0.014143 227
1 320 0.014143 228
1 320 0.014143 229
1 320 0.014143 230
1 320 0.014143 231
1 320 0.014143 232
1 320 0.014143 233
1 320 0.014143 234
1 320 0.014143 235
1 320 0.014143 236
1 320 0.014143 237
1 320 0.014143 238
1 320 0.014143 239
1 320 0.014143 240
1 320 0.014143 241
1 320 0.014143 242
1 320 0.014143 243
1 320 0.014143 244
1 320 0.014143 245
1 320 0.014143 246
1 320 0.014143 247
1 320 0.014143 248
1 320 0.014143 249
1 320 0.014143 250
1 320 0.014143 251
1 320 0.014143 252
1 320 0.014143 253
1 320 0.014143 254
1 320 0.014143 254
1 320 0.014143 255
1 320 0.014143 256
1 320 0.014143 257
1 320 0.014143 258
1 320 0.014143 259
1 320 0.014143 260
1 320 0.014143 261
1 320 0.014143 262
1 320 0.014143 263
1 320 0.014143 264
1 320 0.014143 265
1 320 0.014143 266
1 320 0.014143 267
1 320 0.014143 268
1 320 0.014143 269
1 320 0.014143 270
1 320 0.014143 271
1 320 0.014143 272
1 320 0.014143 273
1 320 0.014143 274
1 320 0.014143 275
1 320 0.014143 276
1 320 0.014143 277
1 320 0.014143 278
1 320 0.014143 279
1 320 0.014143 280
1 320 0.014143 281
1 320 0.014143 282
1 320 0.014143 283
1 320 0.014143 284
1 320 0.014143 285
1 320 0.014143 286
1 320 0.014143 287
1 320 0.014143 288
