org.apache.mahout.knn.search.ProjectionSearch org.apache.mahout.common.distance.EuclideanDistanceMeasure
numDataPointsSeen estimatedNumClusters distanceCutoff numCentroids
1 35 0.019711 10
1 35 0.019711 11
1 35 0.019711 12
1 35 0.019711 13
1 35 0.019711 14
1 35 0.019711 15
1 35 0.019711 16
1 35 0.019711 17
1 35 0.019711 18
1 35 0.019711 19
1 35 0.019711 20
1 35 0.019711 21
1 35 0.019711 22
1 35 0.019711 23
1 35 0.019711 24
1 35 0.019711 25
1 35 0.019711 26
1 35 0.019711 27
1 35 0.019711 28
1 35 0.019711 29
1 35 0.019711 30
1 35 0.019711 31
1 35 0.019711 32
1 35 0.019711 33
1 35 0.019711 34
1 35 0.019711 35
1 35 0.019711 36
36 35 0.025624 37
1 35 0.025624 2
1 35 0.025624 3
1 35 0.025624 4
1 35 0.025624 5
1 35 0.025624 6
1 35 0.025624 7
1 35 0.025624 8
1 35 0.025624 9
1 35 0.025624 10
1 35 0.025624 11
1 35 0.025624 12
1 35 0.025624 13
1 35 0.025624 14
1 35 0.025624 15
1 35 0.025624 16
1 35 0.025624 17
1 35 0.025624 18
1 35 0.025624 19
1 35 0.025624 20
1 35 0.025624 21
1 35 0.025624 22
1 35 0.025624 23
1 35 0.025624 24
1 35 0.025624 25
1 35 0.025624 26
1 35 0.025624 27
1 35 0.025624 28
1 35 0.025624 29
1 35 0.025624 30
1 35 0.025624 31
1 35 0.025624 32
1 35 0.025624 33
1 35 0.025624 34
1 35 0.025624 35
1 35 0.025624 36
1 35 0.025624 37
37 35 0.033311 38
1 36 0.033311 2
1 36 0.033311 3
1 36 0.033311 4
1 36 0.033311 5
1 36 0.033311 6
1 36 0.033311 7
1 36 0.033311 8
1 36 0.033311 9
1 36 0.033311 10
1 36 0.033311 11
1 36 0.033311 12
1 36 0.033311 13
1 36 0.033311 14
1 36 0.033311 15
1 36 0.033311 16
1 36 0.033311 17
1 36 0.033311 18
1 36 0.033311 19
1 36 0.033311 20
1 36 0.033311 21
1 36 0.033311 22
1 36 0.033311 22
1 36 0.033311 23
1 36 0.033311 24
1 36 0.033311 25
1 36 0.033311 26
1 36 0.033311 27
1 36 0.033311 28
1 36 0.033311 29
1 36 0.033311 30
1 36 0.033311 31
1 36 0.033311 32
1 36 0.033311 33
1 36 0.033311 34
1 36 0.033311 35
1 36 0.033311 36
1 36 0.033311 37
38 36 0.043305 38
1 36 0.043305 2
1 36 0.043305 3
1 36 0.043305 4
1 36 0.043305 5
1 36 0.043305 6
1 36 0.043305 7
1 36 0.043305 8
1 36 0.043305 9
1 36 0.043305 10
1 36 0.043305 11
1 36 0.043305 12
1 36 0.043305 13
1 36 0.043305 14
1 36 0.043305 15
1 36 0.043305 16
1 36 0.043305 17
1 36 0.043305 18
1 36 0.043305 19
1 36 0.043305 20
1 36 0.043305 21
1 36 0.043305 22
1 36 0.043305 22
1 36 0.043305 23
1 36 0.043305 24
1 36 0.043305 25
1 36 0.043305 26
1 36 0.043305 27
1 36 0.043305 28
1 36 0.043305 29
1 36 0.043305 30
1 36 0.043305 31
1 36 0.043305 32
1 36 0.043305 33
1 36 0.043305 34
1 36 0.043305 35
1 36 0.043305 36
1 36 0.043305 36
39 36 0.056296 37
1 36 0.056296 2
1 36 0.056296 3
1 36 0.056296 4
1 36 0.056296 5
1 36 0.056296 6
1 36 0.056296 7
1 36 0.056296 8
1 36 0.056296 9
1 36 0.056296 10
1 36 0.056296 11
1 36 0.056296 12
1 36 0.056296 12
1 36 0.056296 13
1 36 0.056296 14
1 36 0.056296 15
1 36 0.056296 16
1 36 0.056296 17
1 36 0.056296 18
1 36 0.056296 19
1 36 0.056296 20
1 36 0.056296 21
1 36 0.056296 22
1 36 0.056296 23
1 36 0.056296 24
1 36 0.056296 25
1 36 0.056296 26
1 36 0.056296 27
1 36 0.056296 28
1 36 0.056296 29
1 36 0.056296 30
1 36 0.056296 31
1 36 0.056296 32
1 36 0.056296 33
1 36 0.056296 34
1 36 0.056296 35
1 36 0.056296 36
40 36 0.073185 36
41 36 0.073185 36
42 36 0.073185 36
43 36 0.073185 36
44 36 0.073185 36
45 36 0.073185 36
46 36 0.073185 37
1 38 0.073185 2
1 38 0.073185 3
1 38 0.073185 4
1 38 0.073185 5
1 38 0.073185 6
1 38 0.073185 7
1 38 0.073185 8
1 38 0.073185 9
1 38 0.073185 10
1 38 0.073185 10
1 38 0.073185 11
1 38 0.073185 12
1 38 0.073185 13
1 38 0.073185 14
1 38 0.073185 15
1 38 0.073185 16
1 38 0.073185 17
1 38 0.073185 18
1 38 0.073185 19
1 38 0.073185 20
1 38 0.073185 21
1 38 0.073185 21
1 38 0.073185 22
1 38 0.073185 23
1 38 0.073185 24
1 38 0.073185 25
1 38 0.073185 26
1 38 0.073185 27
1 38 0.073185 28
1 38 0.073185 29
1 38 0.073185 30
1 38 0.073185 31
1 38 0.073185 32
1 38 0.073185 33
1 38 0.073185 34
1 38 0.073185 35
47 38 0.095140 36
48 38 0.095140 36
49 38 0.095140 36
50 38 0.095140 36
51 38 0.095140 36
52 38 0.095140 37
53 38 0.095140 37
54 38 0.095140 37
55 38 0.095140 38
56 38 0.095140 39
1 40 0.095140 2
1 40 0.095140 3
1 40 0.095140 4
1 40 0.095140 5
1 40 0.095140 6
1 40 0.095140 7
1 40 0.095140 8
1 40 0.095140 8
1 40 0.095140 9
1 40 0.095140 10
1 40 0.095140 11
1 40 0.095140 12
1 40 0.095140 12
1 40 0.095140 13
1 40 0.095140 14
1 40 0.095140 14
1 40 0.095140 15
1 40 0.095140 16
1 40 0.095140 17
1 40 0.095140 18
1 40 0.095140 19
1 40 0.095140 20
1 40 0.095140 21
1 40 0.095140 21
1 40 0.095140 22
1 40 0.095140 23
1 40 0.095140 24
1 40 0.095140 25
1 40 0.095140 26
1 40 0.095140 27
1 40 0.095140 28
1 40 0.095140 29
1 40 0.095140 30
1 40 0.095140 30
1 40 0.095140 30
1 40 0.095140 31
1 40 0.095140 32
1 40 0.095140 33
57 40 0.123682 33
58 40 0.123682 33
59 40 0.123682 34
60 40 0.123682 34
61 40 0.123682 34
62 40 0.123682 34
63 40 0.123682 35
64 40 0.123682 35
65 40 0.123682 35
66 40 0.123682 35
67 40 0.123682 35
68 40 0.123682 36
69 40 0.123682 36
70 40 0.123682 36
71 40 0.123682 36
72 40 0.123682 36
73 40 0.123682 36
74 40 0.123682 37
75 40 0.123682 37
76 40 0.123682 37
0.160787 36
120 45 0.160787 36
121 45 0.160787 36
122 45 0.160787 36
123 45 0.160787 36
124 45 0.160787 37
125 45 0.160787 38
126 45 0.160787 39
127 45 0.160787 40
128 45 0.160787 40
129 45 0.160787 40
130 45 0.160787 40
131 45 0.160787 40
132 45 0.160787 41
133 45 0.160787 41
134 45 0.160787 41
135 45 0.160787 41
136 45 0.160787 41
137 45 0.160787 41
138 45 0.160787 41
139 45 0.160787 42
140 45 0.160787 42
141 45 0.160787 42
142 45 0.160787 42
143 45 0.160787 42
144 45 0.160787 42
145 45 0.160787 43
146 45 0.160787 44
147 45 0.160787 45
148 45 0.160787 45
149 45 0.160787 45
150 45 0.160787 45
151 45 0.160787 45
152 45 0.160787 45
153 45 0.160787 45
154 45 0.160787 45
155 45 0.160787 46
1 50 0.160787 2
1 50 0.160787 3
1 50 0.160787 4
1 50 0.160787 5
1 50 0.160787 6
1 50 0.160787 7
1 50 0.160787 8
1 50 0.160787 9
1 50 0.160787 10
1 50 0.160787 11
1 50 0.160787 11
1 50 0.160787 12
1 50 0.160787 13
1 50 0.160787 13
1 50 0.160787 13
1 50 0.160787 14
1 50 0.160787 15
1 50 0.160787 16
1 50 0.160787 17
1 50 0.160787 18
1 50 0.160787 19
1 50 0.160787 20
1 50 0.160787 20
1 50 0.160787 21
1 50 0.160787 22
1 50 0.160787 23
1 50 0.160787 24
1 50 0.160787 24
1 50 0.160787 25
1 50 0.160787 26
1 50 0.160787 26
1 50 0.160787 26
1 50 0.160787 27
1 50 0.160787 27
1 50 0.160787 27
1 50 0.160787 27
1 50 0.160787 28
1 50 0.160787 28
1 50 0.160787 29
1 50 0.160787 30
1 50 0.160787 31
1 50 0.160787 31
1 50 0.160787 31
1 50 0.160787 32
1 50 0.160787 33
156 50 0.209023 33
157 50 0.209023 33
158 50 0.209023 33
159 50 0.209023 33
160 50 0.209023 33
161 50 0.209023 33
162 50 0.209023 33
163 50 0.209023 33
164 50 0.209023 33
165 50 0.209023 34
166 50 0.209023 34
167 50 0.209023 34
168 50 0.209023 35
169 50 0.209023 35
170 50 0.209023 35
171 50 0.209023 35
172 50 0.209023 35
173 50 0.209023 36
174 50 0.209023 36
175 50 0.209023 36
176 50 0.209023 36
177 50 0.209023 36
178 50 0.209023 36
179 50 0.209023 36
180 50 0.209023 36
181 50 0.209023 36
182 50 0.209023 36
183 50 0.209023 36
184 50 0.209023 37
185 50 0.209023 37
186 50 0.209023 37
187 50 0.209023 37
188 50 0.209023 38
189 50 0.209023 39
190 50 0.209023 39
191 50 0.209023 39
192 50 0.209023 39
193 50 0.209023 39
194 50 0.209023 39
195 50 0.209023 39
196 50 0.209023 39
197 50 0.209023 39
198 50 0.209023 39
199 50 0.209023 39
200 50 0.209023 39
201 50 0.209023 39
202 50 0.209023 40
203 50 0.209023 40
204 50 0.209023 40
205 50 0.209023 41
206 50 0.209023 41
207 50 0.209023 41
208 50 0.209023 41
209 50 0.209023 41
210 50 0.209023 42
211 50 0.209023 42
212 50 0.209023 42
213 50 0.209023 42
214 50 0.209023 42
215 50 0.209023 42
216 50 0.209023 42
217 50 0.209023 42
218 50 0.209023 42
219 50 0.209023 42
220 50 0.209023 43
221 50 0.209023 43
222 50 0.209023 43
223 50 0.209023 43
224 50 0.209023 43
225 50 0.209023 43
226 50 0.209023 43
227 50 0.209023 44
228 50 0.209023 44
229 50 0.209023 44
230 50 0.209023 44
231 50 0.209023 44
232 50 0.209023 45
233 50 0.209023 45
234 50 0.209023 46
235 50 0.209023 46
236 50 0.209023 46
237 50 0.209023 46
238 50 0.209023 46
239 50 0.209023 46
240 50 0.209023 46
241 50 0.209023 46
242 50 0.209023 46
243 50 0.209023 46
244 50 0.209023 46
245 50 0.209023 46
246 50 0.209023 46
247 50 0.209023 46
248 50 0.209023 46
249 50 0.209023 46
250 50 0.209023 46
251 50 0.209023 46
252 50 0.209023 46
253 50 0.209023 46
254 50 0.209023 47
255 50 0.209023 47
256 50 0.209023 47
257 50 0.209023 47
258 50 0.209023 47
259 50 0.209023 47
260 50 0.209023 47
261 50 0.209023 47
262 50 0.209023 47
263 50 0.209023 47
264 50 0.209023 48
265 50 0.209023 48
266 50 0.209023 48
267 50 0.209023 48
268 50 0.209023 48
269 50 0.209023 48
270 50 0.209023 48
271 50 0.209023 48
272 50 0.209023 48
273 50 0.209023 48
274 50 0.209023 48
275 50 0.209023 48
276 50 0.209023 48
277 50 0.209023 48
278 50 0.209023 48
279 50 0.209023 48
280 50 0.209023 48
281 50 0.209023 48
282 50 0.209023 48
283 50 0.209023 48
284 50 0.209023 49
285 50 0.209023 49
286 50 0.209023 49
287 50 0.209023 49
288 50 0.209023 49
289 50 0.209023 49
290 50 0.209023 49
291 50 0.209023 49
292 50 0.209023 49
293 50 0.209023 49
294 50 0.209023 49
295 50 0.209023 50
296 50 0.209023 50
297 50 0.209023 50
298 50 0.209023 50
299 50 0.209023 51
1 57 0.209023 2
1 57 0.209023 3
1 57 0.209023 4
1 57 0.209023 5
1 57 0.209023 6
1 57 0.209023 7
1 57 0.209023 8
1 57 0.209023 8
1 57 0.209023 9
1 57 0.209023 9
1 57 0.209023 10
1 57 0.209023 10
1 57 0.209023 11
1 57 0.209023 12
1 57 0.209023 13
1 57 0.209023 14
1 57 0.209023 15
1 57 0.209023 15
1 57 0.209023 16
1 57 0.209023 17
1 57 0.209023 18
1 57 0.209023 19
1 57 0.209023 20
1 57 0.209023 20
1 57 0.209023 21
1 57 0.209023 22
1 57 0.209023 23
1 57 0.209023 24
1 57 0.209023 24
1 57 0.209023 25
1 57 0.209023 25
1 57 0.209023 26
1 57 0.209023 27
1 57 0.209023 28
1 57 0.209023 29
1 57 0.209023 29
1 57 0.209023 29
1 57 0.209023 29
1 57 0.209023 29
1 57 0.209023 30
1 57 0.209023 30
1 57 0.209023 31
1 57 0.209023 31
1 57 0.209023 31
1 57 0.209023 31
1 57 0.209023 32
1 57 0.209023 33
1 57 0.209023 34
1 57 0.209023 34
1 57 0.209023 34
300 57 0.271730 34
301 57 0.271730 34
302 57 0.271730 34
303 57 0.271730 34
304 57 0.271730 34
305 57 0.271730 34
306 57 0.271730 34
307 57 0.271730 34
308 57 0.271730 34
309 57 0.271730 34
310 57 0.271730 34
311 57 0.271730 34
312 57 0.271730 34
313 57 0.271730 34
314 57 0.271730 34
315 57 0.271730 34
316 57 0.271730 34
317 57 0.271730 34
318 57 0.271730 35
319 57 0.271730 35
320 57 0.271730 35
321 57 0.271730 35
322 57 0.271730 36
323 57 0.271730 36
324 57 0.271730 37
325 57 0.271730 37
326 57 0.271730 37
327 57 0.271730 38
328 57 0.271730 38
329 57 0.271730 38
330 57 0.271730 38
331 57 0.271730 38
332 57 0.271730 39
333 57 0.271730 39
334 57 0.271730 39
335 57 0.271730 39
336 57 0.271730 39
337 57 0.271730 39
338 57 0.271730 40
339 57 0.271730 40
340 57 0.271730 40
341 57 0.271730 40
342 57 0.271730 40
343 57 0.271730 40
344 57 0.271730 40
345 57 0.271730 40
346 57 0.271730 40
347 57 0.271730 40
348 57 0.271730 40
349 57 0.271730 40
350 57 0.271730 40
351 57 0.271730 40
352 57 0.271730 41
353 57 0.271730 41
354 57 0.271730 41
355 57 0.271730 41
356 57 0.271730 41
357 57 0.271730 41
358 57 0.271730 41
359 57 0.271730 41
360 57 0.271730 41
361 57 0.271730 42
362 57 0.271730 42
363 57 0.271730 43
364 57 0.271730 43
365 57 0.271730 43
366 57 0.271730 43
367 57 0.271730 43
368 57 0.271730 43
369 57 0.271730 43
370 57 0.271730 43
371 57 0.271730 44
372 57 0.271730 44
373 57 0.271730 44
374 57 0.271730 44
375 57 0.271730 44
376 57 0.271730 44
377 57 0.271730 44
378 57 0.271730 44
379 57 0.271730 45
380 57 0.271730 45
381 57 0.271730 45
382 57 0.271730 45
383 57 0.271730 45
384 57 0.271730 45
385 57 0.271730 45
386 57 0.271730 45
387 57 0.271730 45
388 57 0.271730 45
389 57 0.271730 45
390 57 0.271730 45
391 57 0.271730 46
392 57 0.271730 46
393 57 0.271730 46
394 57 0.271730 46
395 57 0.271730 46
396 57 0.271730 46
397 57 0.271730 46
398 57 0.271730 46
399 57 0.271730 46
400 57 0.271730 46
401 57 0.271730 46
402 57 0.271730 46
403 57 0.271730 46
404 57 0.271730 46
405 57 0.271730 46
406 57 0.271730 46
407 57 0.271730 47
408 57 0.271730 47
409 57 0.271730 47
410 57 0.271730 47
411 57 0.271730 47
412 57 0.271730 47
413 57 0.271730 47
414 57 0.271730 47
415 57 0.271730 47
416 57 0.271730 47
417 57 0.271730 47
418 57 0.271730 47
419 57 0.271730 48
420 57 0.271730 48
421 57 0.271730 48
422 57 0.271730 48
423 57 0.271730 48
424 57 0.271730 48
425 57 0.271730 48
426 57 0.271730 48
427 57 0.271730 48
428 57 0.271730 48
429 57 0.271730 48
430 57 0.271730 48
431 57 0.271730 48
432 57 0.271730 49
433 57 0.271730 49
434 57 0.271730 50
435 57 0.271730 50
436 57 0.271730 50
437 57 0.271730 50
438 57 0.271730 50
439 57 0.271730 50
440 57 0.271730 50
441 57 0.271730 50
442 57 0.271730 50
443 57 0.271730 50
444 57 0.271730 50
445 57 0.271730 50
446 57 0.271730 50
447 57 0.271730 50
448 57 0.271730 50
449 57 0.271730 50
450 57 0.271730 50
451 57 0.271730 50
452 57 0.271730 50
453 57 0.271730 50
454 57 0.271730 51
455 57 0.271730 51
456 57 0.271730 51
457 57 0.271730 52
458 57 0.271730 52
459 57 0.271730 52
460 57 0.271730 52
461 57 0.271730 52
462 57 0.271730 52
463 57 0.271730 53
464 57 0.271730 53
465 57 0.271730 53
466 57 0.271730 53
467 57 0.271730 53
468 57 0.271730 53
469 57 0.271730 53
470 57 0.271730 54
471 57 0.271730 54
472 57 0.271730 54
473 57 0.271730 54
474 57 0.271730 54
475 57 0.271730 54
476 57 0.271730 54
477 57 0.271730 54
478 57 0.271730 54
479 57 0.271730 54
480 57 0.271730 54
481 57 0.271730 55
482 57 0.271730 55
483 57 0.271730 55
484 57 0.271730 55
485 57 0.271730 55
486 57 0.271730 55
487 57 0.271730 55
488 57 0.271730 55
489 57 0.271730 55
490 57 0.271730 55
491 57 0.271730 56
492 57 0.271730 56
493 57 0.271730 57
494 57 0.271730 58
1 62 0.271730 2
1 62 0.271730 3
1 62 0.271730 4
1 62 0.271730 5
1 62 0.271730 6
1 62 0.271730 6
1 62 0.271730 7
1 62 0.271730 7
1 62 0.271730 8
1 62 0.271730 9
1 62 0.271730 10
1 62 0.271730 11
1 62 0.271730 12
1 62 0.271730 13
1 62 0.271730 13
1 62 0.271730 14
1 62 0.271730 15
1 62 0.271730 16
1 62 0.271730 17
1 62 0.271730 18
1 62 0.271730 19
1 62 0.271730 20
1 62 0.271730 20
1 62 0.271730 20
1 62 0.271730 20
1 62 0.271730 21
1 62 0.271730 21
1 62 0.271730 22
1 62 0.271730 23
1 62 0.271730 24
1 62 0.271730 25
1 62 0.271730 25
1 62 0.271730 26
1 62 0.271730 26
1 62 0.271730 26
1 62 0.271730 26
1 62 0.271730 26
1 62 0.271730 27
1 62 0.271730 27
1 62 0.271730 28
1 62 0.271730 29
1 62 0.271730 29
1 62 0.271730 29
1 62 0.271730 29
1 62 0.271730 29
1 62 0.271730 29
1 62 0.271730 30
1 62 0.271730 30
1 62 0.271730 31
1 62 0.271730 32
1 62 0.271730 32
1 62 0.271730 32
1 62 0.271730 32
1 62 0.271730 33
1 62 0.271730 33
1 62 0.271730 33
1 62 0.271730 33
495 62 0.353249 33
496 62 0.353249 34
497 62 0.353249 34
498 62 0.353249 34
499 62 0.353249 34
500 62 0.353249 34
501 62 0.353249 34
502 62 0.353249 34
503 62 0.353249 34
504 62 0.353249 35
505 62 0.353249 35
506 62 0.353249 35
507 62 0.353249 35
508 62 0.353249 35
509 62 0.353249 35
510 62 0.353249 35
511 62 0.353249 35
512 62 0.353249 35
513 62 0.353249 35
514 62 0.353249 35
515 62 0.353249 35
516 62 0.353249 35
517 62 0.353249 35
518 62 0.353249 35
519 62 0.353249 35
520 62 0.353249 35
521 62 0.353249 35
522 62 0.353249 36
523 62 0.353249 36
524 62 0.353249 36
525 62 0.353249 36
526 62 0.353249 36
527 62 0.353249 36
528 62 0.353249 36
529 62 0.353249 36
530 62 0.353249 36
531 62 0.353249 37
532 62 0.353249 37
533 62 0.353249 37
534 62 0.353249 37
535 62 0.353249 37
536 62 0.353249 37
537 62 0.353249 37
538 62 0.353249 37
539 62 0.353249 37
540 62 0.353249 37
541 62 0.353249 38
542 62 0.353249 38
543 62 0.353249 38
544 62 0.353249 38
545 62 0.353249 39
546 62 0.353249 39
547 62 0.353249 39
548 62 0.353249 39
549 62 0.353249 39
550 62 0.353249 39
551 62 0.353249 39
552 62 0.353249 39
553 62 0.353249 39
554 62 0.353249 39
555 62 0.353249 39
556 62 0.353249 39
557 62 0.353249 39
558 62 0.353249 39
559 62 0.353249 39
560 62 0.353249 39
561 62 0.353249 39
562 62 0.353249 40
563 62 0.353249 40
564 62 0.353249 40
565 62 0.353249 40
566 62 0.353249 40
567 62 0.353249 40
568 62 0.353249 40
569 62 0.353249 40
570 62 0.353249 40
571 62 0.353249 40
572 62 0.353249 40
573 62 0.353249 40
574 62 0.353249 40
575 62 0.353249 40
576 62 0.353249 40
577 62 0.353249 40
578 62 0.353249 40
579 62 0.353249 40
580 62 0.353249 40
581 62 0.353249 41
582 62 0.353249 41
583 62 0.353249 41
584 62 0.353249 41
585 62 0.353249 41
586 62 0.353249 41
587 62 0.353249 41
588 62 0.353249 41
589 62 0.353249 41
590 62 0.353249 41
591 62 0.353249 41
592 62 0.353249 41
593 62 0.353249 41
594 62 0.353249 41
595 62 0.353249 41
596 62 0.353249 41
597 62 0.353249 41
598 62 0.353249 41
599 62 0.353249 41
600 62 0.353249 41
601 62 0.353249 42
602 62 0.353249 42
603 62 0.353249 42
604 62 0.353249 42
605 62 0.353249 42
606 62 0.353249 43
607 62 0.353249 43
608 62 0.353249 43
609 62 0.353249 43
610 62 0.353249 43
611 62 0.353249 43
612 62 0.353249 43
613 62 0.353249 43
614 62 0.353249 43
615 62 0.353249 43
616 62 0.353249 43
617 62 0.353249 43
618 62 0.353249 43
619 62 0.353249 43
620 62 0.353249 44
621 62 0.353249 44
622 62 0.353249 44
623 62 0.353249 44
624 62 0.353249 44
625 62 0.353249 44
626 62 0.353249 44
627 62 0.353249 44
628 62 0.353249 44
629 62 0.353249 44
630 62 0.353249 44
631 62 0.353249 44
632 62 0.353249 44
633 62 0.353249 44
634 62 0.353249 44
635 62 0.353249 44
636 62 0.353249 44
637 62 0.353249 44
638 62 0.353249 44
639 62 0.353249 44
640 62 0.353249 44
641 62 0.353249 44
642 62 0.353249 45
643 62 0.353249 45
644 62 0.353249 45
645 62 0.353249 46
646 62 0.353249 46
647 62 0.353249 46
648 62 0.353249 46
649 62 0.353249 46
650 62 0.353249 46
651 62 0.353249 46
652 62 0.353249 46
653 62 0.353249 46
654 62 0.353249 46
655 62 0.353249 46
656 62 0.353249 46
657 62 0.353249 46
658 62 0.353249 46
659 62 0.353249 46
660 62 0.353249 46
661 62 0.353249 46
662 62 0.353249 46
663 62 0.353249 46
664 62 0.353249 46
665 62 0.353249 46
666 62 0.353249 46
667 62 0.353249 46
668 62 0.353249 46
669 62 0.353249 46
670 62 0.353249 46
671 62 0.353249 46
672 62 0.353249 46
673 62 0.353249 47
674 62 0.353249 47
675 62 0.353249 47
676 62 0.353249 47
677 62 0.353249 47
678 62 0.353249 47
679 62 0.353249 47
680 62 0.353249 47
681 62 0.353249 47
682 62 0.353249 47
683 62 0.353249 47
684 62 0.353249 47
685 62 0.353249 47
686 62 0.353249 47
687 62 0.353249 47
688 62 0.353249 48
689 62 0.353249 48
690 62 0.353249 48
691 62 0.353249 48
692 62 0.353249 48
693 62 0.353249 49
694 62 0.353249 49
695 62 0.353249 49
696 62 0.353249 49
697 62 0.353249 49
698 62 0.353249 49
699 62 0.353249 49
700 62 0.353249 49
701 62 0.353249 49
702 62 0.353249 49
703 62 0.353249 49
704 62 0.353249 49
705 62 0.353249 49
706 62 0.353249 49
707 62 0.353249 49
708 62 0.353249 49
709 62 0.353249 49
710 62 0.353249 49
711 62 0.353249 49
712 62 0.353249 49
713 62 0.353249 49
714 62 0.353249 49
715 62 0.353249 49
716 62 0.353249 49
717 62 0.353249 49
718 62 0.353249 49
719 62 0.353249 49
720 62 0.353249 49
721 62 0.353249 49
722 62 0.353249 49
723 62 0.353249 49
724 62 0.353249 49
725 62 0.353249 49
726 62 0.353249 49
727 62 0.353249 49
728 62 0.353249 49
729 62 0.353249 49
730 62 0.353249 49
731 62 0.353249 49
732 62 0.353249 49
733 62 0.353249 49
734 62 0.353249 49
735 62 0.353249 49
736 62 0.353249 49
737 62 0.353249 49
738 62 0.353249 49
739 62 0.353249 49
740 62 0.353249 50
741 62 0.353249 50
742 62 0.353249 51
743 62 0.353249 51
744 62 0.353249 51
745 62 0.353249 51
746 62 0.353249 51
747 62 0.353249 51
748 62 0.353249 52
749 62 0.353249 52
750 62 0.353249 52
751 62 0.353249 52
752 62 0.353249 52
753 62 0.353249 52
754 62 0.353249 52
755 62 0.353249 52
756 62 0.353249 52
757 62 0.353249 52
758 62 0.353249 52
759 62 0.353249 52
760 62 0.353249 52
761 62 0.353249 53
762 62 0.353249 53
763 62 0.353249 54
764 62 0.353249 54
765 62 0.353249 54
766 62 0.353249 54
767 62 0.353249 54
768 62 0.353249 54
769 62 0.353249 54
770 62 0.353249 54
771 62 0.353249 54
772 62 0.353249 54
773 62 0.353249 54
774 62 0.353249 54
775 62 0.353249 54
776 62 0.353249 55
777 62 0.353249 55
778 62 0.353249 55
779 62 0.353249 55
780 62 0.353249 55
781 62 0.353249 55
782 62 0.353249 55
783 62 0.353249 55
784 62 0.353249 55
785 62 0.353249 56
786 62 0.353249 56
787 62 0.353249 56
788 62 0.353249 56
789 62 0.353249 56
790 62 0.353249 56
791 62 0.353249 56
792 62 0.353249 56
793 62 0.353249 56
794 62 0.353249 56
795 62 0.353249 57
796 62 0.353249 57
797 62 0.353249 57
798 62 0.353249 57
799 62 0.353249 57
800 62 0.353249 57
801 62 0.353249 57
802 62 0.353249 58
803 62 0.353249 58
804 62 0.353249 58
805 62 0.353249 58
806 62 0.353249 58
807 62 0.353249 58
808 62 0.353249 58
809 62 0.353249 58
810 62 0.353249 58
811 62 0.353249 58
812 62 0.353249 58
813 62 0.353249 58
814 62 0.353249 58
815 62 0.353249 58
816 62 0.353249 58
817 62 0.353249 58
818 62 0.353249 58
819 62 0.353249 58
820 62 0.353249 58
821 62 0.353249 58
822 62 0.353249 58
823 62 0.353249 59
824 62 0.353249 59
825 62 0.353249 59
826 62 0.353249 59
827 62 0.353249 59
